,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,delta,delta_lam,infty_lambda,p,p_lambda,precision,recall,threshold
0,0.018273662853617697,4.740050450587275e-05,100,5.070190373918827e-08,8.994191371960818e-09,116236.15995395905,0.9761904761904762,0.01,0,1e-05,0.8,1e-05,1.0,0.875,0.01
1,0.06541306123510003,0.0004696240094708673,100,4.1293188694600393e-08,1.929065417357909e-08,134967.4106098657,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
2,0.020846526962542383,4.6175530402614534e-05,100,5.570640761783939e-08,1.184682124304603e-08,229223.26193678705,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
3,0.07801170592910213,0.0011562951400470895,100,9.300657459399313e-08,3.782332730413277e-08,83159.83038445599,0.9761904761904762,0.01,0,1e-05,0.8,1e-05,0.8888888888888888,1.0,0.01
4,0.016945504926133427,4.692819881618685e-05,100,5.188441431833569e-08,1.2519979967217202e-08,143053.61718329458,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
5,0.06108269901898086,0.00046050528042965074,100,5.0628544284248584e-08,2.313074386654498e-08,23001.33747986388,0.9285714285714286,0.01,0,1e-05,0.8,1e-05,0.8571428571428571,0.75,0.01
6,0.03569261774186034,0.00015568380776767091,100,4.825677544612269e-08,2.125916394914003e-08,175786.56025841838,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
7,0.042436427571540355,0.0002583467249851645,100,6.152689094845792e-08,2.284780432435944e-08,103107.03974426106,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
8,0.038875492611656064,0.00018770758969339227,100,5.937263273531396e-08,2.099803258801798e-08,55131.61589710032,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
9,0.0337616250894251,0.00014321955581985074,100,4.5577454032645845e-08,1.5422071007964092e-08,233213.96732673078,1.0,0.01,0,1e-05,0.8,1e-05,1.0,1.0,0.01
