,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,delta,delta_lam,infty_lambda,p,p_lambda,precision,recall,threshold
0,0.0015851906838676728,3.8064379344039185e-07,100,5.091648607778831e-10,8.843312716332922e-11,11623615.995390907,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
1,0.007016741832845254,5.440395331221529e-06,100,4.308838578630329e-10,2.2143649287789279e-10,13496741.060978502,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
2,0.002290442334918928,5.9040947442157e-07,100,5.611947174587412e-10,1.2630040713735096e-10,22922326.193686817,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
3,0.00916628064332604,1.619724936600101e-05,100,1.097554814683175e-09,5.383180231157697e-10,8315983.038444865,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
4,0.0017198629793866984,4.797855586383209e-07,100,5.197948071942095e-10,1.347827226703613e-10,14305361.718330411,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
5,0.008418235640415458,8.777440886791062e-06,100,5.246475085388017e-10,2.954761037512013e-10,2300133.747987359,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
6,0.003357578812422637,1.3342370279681026e-06,100,4.841173608618521e-10,2.2007556359588704e-10,17578656.025843795,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
7,0.005930415011068985,5.235280679470322e-06,100,6.387278666366385e-10,2.6025344040535084e-10,10310703.974421635,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
8,0.004199816246646072,2.213746054593162e-06,100,5.947963699654192e-10,2.1672528153657425e-10,5513161.589707746,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
9,0.0030540834785223172,1.2974096027458868e-06,100,4.569808523636571e-10,1.464255088287446e-10,23321396.73266968,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
10,0.0015626287096332395,4.111756782537045e-07,100,6.440373613076969e-10,8.423844636486395e-11,18219740.87948829,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
11,0.0014708971573761732,2.8509813668767687e-07,100,4.1385422586007916e-10,1.0413292501774376e-10,18848381.20678911,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
12,0.0017225845112381205,3.6775246128483386e-07,100,4.743452776604168e-10,7.142035502536263e-11,6557457.651854209,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
13,0.001744237248854108,4.503377733697098e-07,100,4.4828535983247387e-10,1.4940734426565885e-10,3099416.396125033,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
14,0.0050549123823295196,3.4111375752906444e-06,100,5.291099972020047e-10,2.1662585482025916e-10,8689152.552331265,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
15,0.0018552331284628731,5.276271699695371e-07,100,4.694808601636836e-10,9.680971056877855e-11,16014109.972860696,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
16,0.002088741808580215,8.649063099397609e-07,100,4.191614185104638e-10,2.5829950197480564e-10,8682009.932742687,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
17,0.003909560709739643,1.851849289219684e-06,100,5.070315218080736e-10,1.0544234133932093e-10,13103965.659591194,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
18,0.0031998799181664926,1.1767767995294008e-06,100,4.99928271116248e-10,8.615275705498731e-11,14006798.741220001,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
19,0.0035440729554169176,1.674504188399067e-06,100,6.537637964504495e-10,1.734542338765435e-10,7343306.16485662,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
20,0.001291549969657505,2.5142669083043076e-07,100,8.019070359190983e-10,8.361549063529743e-11,5572662.106627994,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
21,0.005310054693652836,5.104837314206356e-06,100,5.007272042327145e-10,2.2136144166710715e-10,13970808.93673178,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
22,0.0012156671548068149,1.9066329265309964e-07,100,6.962682271183932e-10,1.3641511914687115e-10,4774335.080292711,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
23,0.006416910760555838,6.782235254706225e-06,100,6.801553490931917e-10,2.844177497619739e-10,7558879.578484986,1.0,0.01,0,1e-06,0.8,1e-06,1.0,1.0,0.01
