,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,delta,delta_lam,infty_lambda,p,p_lambda,precision,recall,threshold
0,0.010324299214030764,1.6139754581323965e-05,100,5.012289395647868e-08,7.0232219959845045e-09,116236.15995395905,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,1.0,0.875,0.01
1,0.02896637490249023,0.00010966183758239021,100,3.368254029284192e-08,7.287986632618323e-09,134967.4106098657,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
2,0.012258148106300461,1.723119219829892e-05,100,5.6671600109580584e-08,9.734754012080447e-09,229223.26193678705,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
3,0.007339537677136546,6.7301774116741585e-06,100,5.8217408438548134e-08,2.352985796880479e-09,83159.83038445599,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
4,0.009868364335357281,1.7496601009330373e-05,100,4.759932019363465e-08,1.4255972172366602e-08,143053.61718329458,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
5,0.05452781092173641,0.0004341491169968601,100,5.2161872416013747e-08,2.2197903663560228e-08,23001.33747986388,0.9285714285714286,0.01,1e-07,1e-07,0.8,1e-07,0.8571428571428571,0.75,0.01
6,0.0123327224911479,1.877166968415748e-05,100,4.480045378886438e-08,1.3013610897067309e-08,175786.56025841838,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
7,0.02734992701523624,0.00010835181152772037,100,5.54902072731715e-08,1.4905413687232452e-08,103107.03974426106,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
8,0.017197795930207538,3.8469351024221816e-05,100,5.2265963532180766e-08,8.587539801262292e-09,55131.61589710032,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
9,0.020682691202653057,0.00011080617277652472,100,4.627854656620625e-08,1.2027754566227627e-08,233213.96732673078,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
10,0.02866214108992286,0.00023964809457229335,100,6.103016790609681e-08,8.673615822630016e-09,182197.40879486542,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
11,0.010638904347739593,2.598172446717035e-05,100,4.1200602080792694e-08,7.59157837920066e-09,188483.8120678802,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
12,0.02247073330221879,9.096683588527556e-05,100,4.7613180550515004e-08,8.39378830115554e-09,65574.57651855376,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
13,0.013769504576311159,3.0076731836950488e-05,100,4.4576919103013454e-08,1.2362330391839563e-08,30994.1639612622,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,1.0,0.8,0.01
14,0.038433673036024574,0.00019875821371350915,100,5.132517361517981e-08,1.67998477472626e-08,86891.52552328668,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
15,0.02058925883891719,7.046121503242752e-05,100,4.416289409024591e-08,7.124236056557447e-09,160141.09972854753,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,1.0,0.8571428571428571,0.01
16,0.016969917241599315,3.772843348905497e-05,100,3.860160555509032e-08,1.989560203831627e-08,86820.09932742485,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
17,0.019213832862820437,4.2578269513667824e-05,100,4.779524592211499e-08,9.846882801883184e-09,131039.65659595303,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
18,0.009527552053534612,1.376980702795022e-05,100,4.6875107967075197e-08,3.632539863556422e-09,140067.98741227368,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
19,0.022031986525812487,5.54107903332818e-05,100,6.330503077073508e-08,1.4265195113100678e-08,73433.06164855817,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
20,0.01170746294666135,1.7444003265699286e-05,100,7.855185629145171e-08,9.344219235827326e-09,55726.621066295535,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
21,0.023519078589930575,8.464552831206e-05,100,4.5248246572723566e-08,1.918142018222473e-08,139708.08936723255,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
22,0.010556024511069045,1.9145371158614467e-05,100,6.788789191517863e-08,1.3193973068018367e-08,47743.35080292456,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
23,0.03617111190958232,0.00020386735894591232,100,6.442463597400525e-08,1.8511563782228005e-08,75588.79578487779,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
24,0.028800951348561202,0.00012722697403624704,100,4.7138457424268624e-08,1.539810409848754e-08,69780.58756605837,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
25,0.03465293431165282,0.0003702920292474323,100,3.907532626494332e-08,7.134042655597826e-09,124550.29266981944,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.875,1.0,0.01
26,0.011902776651930244,2.128424899432394e-05,100,4.8120803165037135e-08,1.0350129228479754e-08,76380.22655353091,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
27,0.03961936224551064,0.00023739244522016678,100,4.73105140421302e-08,1.3701724890572574e-08,156026.84875282043,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
28,0.0016203886445935827,4.561009780840743e-07,100,4.9404233333080634e-08,1.6583142589043199e-09,134457.76757941864,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
29,0.02544943116966905,0.00010293976991676649,100,4.3763596979478616e-08,1.3102009160519533e-08,89474.89285319134,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
30,0.012593121566762356,2.786686309981677e-05,100,5.657110086874949e-08,8.31386048548278e-09,100519.47765855462,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
31,0.022952561348768153,0.00011528264701647689,100,6.40917198974302e-08,9.250013392739165e-09,47600.801014852106,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
32,0.01931631244410479,6.629785800018334e-05,100,5.417763430141891e-08,1.074114462219932e-08,95230.27235514091,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
33,0.03933439165765589,0.0002396669040144523,100,5.245660333191476e-08,1.3018751670431153e-08,66686.75435070907,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.875,1.0,0.01
34,0.028493506049746434,0.0001473557744124439,100,3.761652195149175e-08,1.2645380413635583e-08,149704.82674152488,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
35,0.01665058962638512,4.454647019232454e-05,100,5.2040425053195503e-08,8.49344455145194e-09,159004.34782844674,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
36,0.02175698740297742,8.506626843694883e-05,100,4.708909880049448e-08,9.993973111203579e-09,115632.4261759489,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
37,0.006728103909701925,9.55006577701809e-06,100,5.6330519949436086e-08,4.923345632956271e-09,70596.51583116785,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
38,0.06363813879887767,0.0008097486867073465,100,4.19446144642312e-08,1.8625272193155746e-08,95245.46244352206,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.875,1.0,0.01
39,0.012312761853497986,1.9005149084494487e-05,100,3.7910512082652176e-08,7.038367851652818e-09,208227.00657789898,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
40,0.012888405677596377,3.3955401614067505e-05,100,3.8825975152199924e-08,7.750127533455589e-09,84045.15707446926,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
41,0.020307576772623504,6.624312631569857e-05,100,4.885800407649894e-08,1.629615559515106e-08,151018.67677391818,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
42,0.03123064111926044,0.0001570585082965299,100,4.568205091693845e-08,1.3067286419435053e-08,78121.48629486158,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
43,0.014619370577951965,2.5906353216024563e-05,100,4.5866823408249674e-08,9.815449220837086e-09,88400.19150734457,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
44,0.019343716688821014,5.5985366776227235e-05,100,6.943476233559683e-08,1.1155909792758275e-08,79216.11247111022,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
45,0.021284772132201087,5.769802569022822e-05,100,5.7889917570735837e-08,9.415181304391765e-09,91613.3316786386,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,1.0,0.875,0.01
46,0.017954869855651385,4.6040143322321445e-05,100,5.483335890854848e-08,1.5725454962279323e-08,108596.6216875665,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
47,0.00720938037212229,7.707140410864746e-06,100,5.325196836775632e-08,5.617882535155068e-09,135320.08053048863,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
48,0.023871335729800724,0.00016725836067181,100,5.1306547546985735e-08,1.045554186576547e-08,105182.16861250812,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
49,0.019067690384613794,7.771235929774802e-05,100,4.855764030619507e-08,8.264677479771572e-09,80265.58655334322,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
50,0.024748581261015312,8.443690505968689e-05,100,4.1800013275851246e-08,1.1058729948865918e-08,156904.9854361893,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
51,0.02843734884922957,0.00013933675009762257,100,4.276107056373435e-08,7.23999298808877e-09,121243.57774835886,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
52,0.022884824873461825,0.00010409286037658431,100,5.025896451208533e-08,1.026433603585687e-08,85004.33641633246,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
53,0.014067768910719494,4.033804888663685e-05,100,7.002428261531075e-08,8.448691389760264e-09,84701.9750444548,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
54,0.01722032683728813,5.62357120096045e-05,100,5.5105266644303514e-08,6.409098349462022e-09,184081.5347802968,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
55,0.053206911525048424,0.000562170587318372,100,4.373835544490388e-08,1.3059321837943767e-08,111614.74260754352,0.9523809523809523,0.01,1e-07,1e-07,0.8,1e-07,0.8571428571428571,0.8571428571428571,0.01
56,0.01631793997309812,4.0691851120688116e-05,100,7.546336203145996e-08,7.553847400754344e-09,77045.4740682725,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
57,0.013720408025591756,3.3287508313313053e-05,100,6.229593591698127e-08,1.0198066436805775e-08,72342.25092273236,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
58,0.018540202550990256,5.397196861166539e-05,100,5.351977517772779e-08,8.817691772287813e-09,105710.95579498708,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
59,0.05293927835838598,0.00033583220367099044,100,5.10669459463897e-08,2.2927579333232846e-08,57263.73602495979,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
60,0.013133415046881156,4.147442575870235e-05,100,7.046357547079327e-08,1.0343925357361262e-08,69604.82900372415,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
61,0.008536409884026841,1.1438255398289837e-05,100,4.7183335581048234e-08,7.487084345017372e-09,231789.5828784705,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
62,0.01916654052750695,9.090012151860235e-05,100,5.6235383763224913e-08,1.5156800307112267e-08,83853.02728555459,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
63,0.011858582654420037,1.8072363220839215e-05,100,3.212639321018713e-08,1.5947091681925844e-08,110526.66499756109,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
64,0.017393484011726013,3.627898125340698e-05,100,3.913758630651226e-08,1.5659196005146064e-08,84776.34041366368,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
65,0.06002245598058697,0.0009687652831048463,100,4.392031450017967e-08,1.554859047841996e-08,86292.80557280064,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.8888888888888888,1.0,0.01
66,0.03060028537574114,0.0001517366890689724,100,3.710820923415935e-08,8.324290138678706e-09,79081.512165001,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
67,0.02405287546861466,7.813998386968832e-05,100,5.606365980984148e-08,1.1897132310381919e-08,105683.73317649025,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
68,0.025500927936467434,0.00013383921985698523,100,5.5667578907798274e-08,1.0138337128646616e-08,150342.86887425612,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
69,0.00853282588640591,1.1006091484111085e-05,100,4.849948298777013e-08,8.450944994127621e-09,120744.29826530523,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
70,0.013403136473229521,2.8817199351827013e-05,100,5.92795268742762e-08,7.551884849228817e-09,66953.11112423298,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
71,0.045662360661859906,0.0004081395703141319,100,5.3902251421830394e-08,1.014251195167291e-08,126000.5425417788,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.8888888888888888,1.0,0.01
72,0.036470218700156265,0.00019223858164600863,100,4.5195493706167573e-08,1.3204740945042234e-08,156263.19064594017,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
73,0.030706283753400915,0.000203397722833317,100,4.358114004187537e-08,7.707481499505975e-09,129604.22433396213,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.875,1.0,0.01
74,0.014772139632273484,3.855509683144918e-05,100,7.175391232659414e-08,5.0045595651255924e-09,191152.5821688701,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
75,0.014608242741506072,2.764024311562792e-05,100,5.7719301097457793e-08,1.0176091609544107e-08,93115.44031592588,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
76,0.010932433156778465,2.1122232641368425e-05,100,4.208462756997167e-08,1.534911217477399e-08,241481.84527690668,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
77,0.04057892317773238,0.0001724436594614053,100,3.7638896051857015e-08,1.506173032426264e-08,29866.02940911069,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
78,0.024213910538854928,0.00011082136201459652,100,4.1389308373732205e-08,1.0327166556692083e-08,120776.5896356039,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
79,0.030126198033313033,0.0001768457563917348,100,5.612395371193224e-08,1.1741287237131689e-08,129781.58223789875,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
80,0.007923396167883259,8.33586069411641e-06,100,4.375846562049333e-08,9.71064860064664e-09,170046.69196883688,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
81,0.039758034763927703,0.00016937896297551544,100,5.040397368772067e-08,1.694000978665103e-08,81538.5711820452,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
82,0.023670182067953703,7.164174143105906e-05,100,5.432689378822625e-08,1.3004705638602652e-08,75702.37064806267,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
83,0.009037016700577605,1.3302040957647353e-05,100,4.332598222735159e-08,2.841445489427067e-09,124355.04538539964,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
84,0.020990261898683443,9.377228754915591e-05,100,4.7750889373907716e-08,1.2006440580770694e-08,113709.82660316085,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
85,0.029195004080214925,0.0002418985901194924,100,4.1640547779397763e-08,1.1304551474862694e-08,63437.43374033546,0.9761904761904762,0.01,1e-07,1e-07,0.8,1e-07,0.875,1.0,0.01
86,0.1277691525427406,0.0024427678849773082,100,4.779681153907938e-08,2.5553850751734134e-08,75914.83706550994,0.9523809523809523,0.01,1e-07,1e-07,0.8,1e-07,0.7777777777777778,1.0,0.01
87,0.014066928857329943,2.4307085048720893e-05,100,5.404482566391053e-08,9.217457372011854e-09,85111.49440461605,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
88,0.032127595785493075,0.00015362017751680126,100,5.563937913509758e-08,7.992781741216553e-09,51220.17544344799,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
89,0.038380985881904854,0.00026636807333179925,100,5.038536495145787e-08,1.5039699060149958e-08,110906.63994332874,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
90,0.021279085000349095,6.0542706825934815e-05,100,4.047827018969687e-08,1.1704475105806498e-08,148168.357501479,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
91,0.010854936869630974,1.6464648771277776e-05,100,5.085879500373037e-08,1.563965281480688e-08,256601.81750308632,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
92,0.003991152079323968,4.551239086449286e-06,100,4.576158418956236e-08,2.8546542878547134e-09,354716.32786509895,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
93,0.0205220606646048,9.571267378238651e-05,100,4.2289263516205155e-08,1.3166848076883886e-08,147682.79852500366,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
94,0.027297437375722083,0.00013275519917661945,100,4.5532529950909455e-08,1.0089420382101637e-08,83807.0973346143,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
95,0.035732878570546946,0.0001460756762328164,100,4.436419160547622e-08,1.7508774267728522e-08,236664.6515540616,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
96,0.02043148814724545,5.281740371664643e-05,100,5.0645257911869554e-08,1.3539614944340819e-08,113954.60801273418,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
97,0.016445110325380728,4.7351927004844083e-05,100,6.277724908129131e-08,7.154394487758858e-09,119739.71513206814,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
98,0.022622181957012766,9.899136098431376e-05,100,4.2915063358484415e-08,7.042138957605985e-09,174361.9752327555,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
99,0.012909156881172182,2.6002321205047487e-05,100,7.802459560366246e-08,1.1655915744650632e-08,64269.05502414698,1.0,0.01,1e-07,1e-07,0.8,1e-07,1.0,1.0,0.01
