,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,delta,delta_lam,infty_lambda,p,p_lambda,precision,recall,threshold
0,0.02319832378228456,9.214927199585604e-05,100,4.798478123062812e-08,8.674223853968576e-09,116236.15995395905,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.875,0.01
1,0.032010592334291016,0.0001173287326477997,100,3.299831085095396e-08,7.921064028572505e-09,134967.4106098657,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
2,0.015263568511612886,2.239196342902659e-05,100,5.5798856439809056e-08,1.0647393748248268e-08,229223.26193678705,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
3,0.012869634761565822,1.9382395284749802e-05,100,5.6899292158701283e-08,3.515558116820429e-09,83159.83038445599,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
4,0.012916688167552738,2.278281613906288e-05,100,4.6879350131075104e-08,1.5039287528113097e-08,143053.61718329458,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
5,0.06135376923563436,0.0004872516915841422,100,5.060979220643902e-08,2.337500750620108e-08,23001.33747986388,0.9285714285714286,0.01,1e-07,0,0.8,0,0.8571428571428571,0.75,0.01
6,0.022300281014986226,5.046838395994799e-05,100,4.284521159443301e-08,1.4474093454281188e-08,175786.56025841838,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
7,0.01926680816146835,5.4988464667207214e-05,100,5.423662012571956e-08,1.5381789847343935e-08,103107.03974426106,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
8,0.021266349436634156,5.9904678209726824e-05,100,5.0856857399150334e-08,9.885974230326906e-09,55131.61589710032,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
9,0.02704922737413417,9.911695525805287e-05,100,4.4976303483368244e-08,1.2975816114944431e-08,233213.96732673078,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
10,0.03939713097248164,0.00035451830791528773,100,5.984409330874225e-08,9.795714472978898e-09,182197.40879486542,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
11,0.011950448729659146,1.6081971394635222e-05,100,4.0091776374341394e-08,8.762600038847593e-09,188483.8120678802,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
12,0.028244051445588992,0.00011225620108176442,100,4.563332962095281e-08,9.944326511102775e-09,65574.57651855376,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
13,0.014394783822833044,3.247282304865153e-05,100,4.453008943246984e-08,1.2537760071689923e-08,30994.1639612622,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.8,0.01
14,0.042967969987460206,0.0002343138785859379,100,5.050387887150052e-08,1.7556632300231425e-08,86891.52552328668,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
15,0.02087361650926207,7.210050796145564e-05,100,4.415342887493848e-08,7.236619753754414e-09,160141.09972854753,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.8571428571428571,0.01
16,0.01725585102392147,3.7934305081865633e-05,100,3.8258806688865674e-08,2.023592357141482e-08,86820.09932742485,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
17,0.022286923019291652,5.352814356812374e-05,100,4.7524806938977204e-08,1.022030581942464e-08,131039.65659595303,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
18,0.013177925419288975,1.923355650521338e-05,100,4.6395777247284055e-08,3.828205092811579e-09,140067.98741227368,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
19,0.021858531064341328,5.319177350120327e-05,100,6.288711805941792e-08,1.4827187806564929e-08,73433.06164855817,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
20,0.013331544109439463,2.0958156542907677e-05,100,7.84010791283317e-08,9.454127966294111e-09,55726.621066295535,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
21,0.034289875139169194,0.00013003900669790024,100,4.351630405078384e-08,2.0760410321323342e-08,139708.08936723255,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
22,0.013946102485229622,2.3354153720823316e-05,100,6.691952142495825e-08,1.3892162701632032e-08,47743.35080292456,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
23,0.04022825625924363,0.00023936757187699247,100,6.385869378992212e-08,1.9209510353881618e-08,75588.79578487779,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
24,0.032698612443590166,0.00014670357683569876,100,4.597353157693679e-08,1.6594491374710995e-08,69780.58756605837,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
25,0.0560418423943474,0.0008108773410252956,100,3.5029787407848023e-08,1.0714760867642422e-08,124550.29266981944,0.9761904761904762,0.01,1e-07,0,0.8,0,0.875,1.0,0.01
26,0.011573753498136984,2.111075885271629e-05,100,4.785321535170103e-08,1.0774149544826343e-08,76380.22655353091,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
27,0.057322004016104794,0.00039401926016640655,100,4.48664944773152e-08,1.61653044162374e-08,156026.84875282043,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
28,0.007118334558884532,6.097164481624013e-06,100,4.846283591494069e-08,2.2459049565875955e-09,134457.76757941864,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
29,0.02972195300122769,0.0001110094708510875,100,4.314206916353635e-08,1.3886585871532851e-08,89474.89285319134,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
30,0.020747307310238515,7.555657722029781e-05,100,5.332708109818106e-08,1.1347081376990411e-08,100519.47765855462,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
31,0.023101961508572057,0.00011730400851216039,100,6.407593351323192e-08,9.317618537096218e-09,47600.801014852106,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
32,0.026584071825295888,0.00011882080954189874,100,5.339674622029821e-08,1.152480131509374e-08,95230.27235514091,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
33,0.042159924438190576,0.00024148199153451605,100,5.179681595127952e-08,1.365190643798666e-08,66686.75435070907,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
34,0.03532209401100078,0.00022796193206924437,100,3.697727482613234e-08,1.3406222823803638e-08,149704.82674152488,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
35,0.016657676147830567,4.0934838935475476e-05,100,5.165326144975225e-08,8.769167345337383e-09,159004.34782844674,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
36,0.024831108000853405,9.463440917414166e-05,100,4.679598584377756e-08,1.0371808987676144e-08,115632.4261759489,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
37,0.018031002315001966,5.958600998903395e-05,100,5.456302040337272e-08,6.308872017978056e-09,70596.51583116785,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
38,0.0762912025380965,0.0011606332802416614,100,4.004793450306886e-08,2.0517313498299386e-08,95245.46244352206,0.9523809523809523,0.01,1e-07,0,0.8,0,0.7777777777777778,1.0,0.01
39,0.01736583650316174,3.5732388977367056e-05,100,3.703832911649347e-08,7.900574853336021e-09,208227.00657789898,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
40,0.015817540639297686,3.21090190688616e-05,100,3.80574164972496e-08,8.29208540651877e-09,84045.15707446926,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
41,0.024236964515685154,7.459217185236992e-05,100,4.752938280413164e-08,1.7574637565009645e-08,151018.67677391818,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
42,0.03186867033911077,0.00014242562090420937,100,4.5542954951460454e-08,1.331770920126291e-08,78121.48629486158,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
43,0.016279656510248115,2.9441798726366024e-05,100,4.5355259595206106e-08,1.0267058942971317e-08,88400.19150734457,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.8333333333333334,0.01
44,0.029559163643649765,0.00011212192550019617,100,6.7656262647302e-08,1.2900534134017657e-08,79216.11247111022,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
45,0.02430237825025539,6.962348325162393e-05,100,5.751896769579243e-08,1.0285932307717506e-08,91613.3316786386,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.875,0.01
46,0.025513441158479432,8.666538779189282e-05,100,5.385061800031921e-08,1.6600956900976628e-08,108596.6216875665,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
47,0.008415593468746301,1.061768924157643e-05,100,5.293552682360265e-08,5.845685646611544e-09,135320.08053048863,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
48,0.02649265136784652,0.00019369097780830508,100,5.088738571939331e-08,1.0852113071755076e-08,105182.16861250812,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
49,0.02030280618146461,9.170901577722684e-05,100,4.8348832917871786e-08,8.525684323075047e-09,80265.58655334322,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
50,0.026124471229785486,7.673929602155589e-05,100,4.136935828785008e-08,1.1708230475763772e-08,156904.9854361893,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
51,0.034028199906233826,0.00018154491143248063,100,4.150588003531985e-08,8.475659767069113e-09,121243.57774835886,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
52,0.025992164354216432,0.0001272970097423683,100,5.004377542926482e-08,1.0447402592893271e-08,85004.33641633246,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
53,0.024054964137191815,0.00011950207520270959,100,6.867037427073292e-08,9.761586597697919e-09,84701.9750444548,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
54,0.020010883471843592,6.276910942686184e-05,100,5.382518325211038e-08,7.68901440597128e-09,184081.5347802968,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
55,0.03980325395158475,0.00027577860446019215,100,4.1680296389286815e-08,1.2926879093594552e-08,111614.74260754352,0.9761904761904762,0.01,1e-07,0,0.8,0,1.0,0.8571428571428571,0.01
56,0.016718612052660294,4.129831916583659e-05,100,7.326441518924606e-08,9.280144773046868e-09,77045.4740682725,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
57,0.024986648944829798,7.156927630932036e-05,100,6.014745058861764e-08,1.1781811294924048e-08,72342.25092273236,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
58,0.02422202513264954,7.919142481972385e-05,100,5.296906156106158e-08,9.2682259148354e-09,105710.95579498708,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
59,0.04824146239826032,0.00026708325644475214,100,4.953717689752231e-08,2.5100529549115266e-08,57263.73602495979,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
60,0.02224671500071929,5.434316274383901e-05,100,6.793211269182498e-08,1.2276248314052346e-08,69604.82900372415,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
61,0.014472618029766309,4.282908561884053e-05,100,4.6543362586024534e-08,7.946344062469134e-09,231789.5828784705,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
62,0.019136105661399373,9.193306430124554e-05,100,5.595814044620889e-08,1.536335101525155e-08,83853.02728555459,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
63,0.013734872430697691,2.1579895268073344e-05,100,3.099012753216631e-08,1.7146507044296838e-08,110526.66499756109,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
64,0.020547045374175076,4.5898341068616404e-05,100,3.8169212318574594e-08,1.665842681355985e-08,84776.34041366368,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
65,0.05759469519182557,0.0008119518325411793,100,4.287974163673565e-08,1.67493845439647e-08,86292.80557280064,0.9761904761904762,0.01,1e-07,0,0.8,0,0.8888888888888888,1.0,0.01
66,0.03471096581875395,0.00022127346066783598,100,3.6685353960140616e-08,9.013966605494026e-09,79081.512165001,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
67,0.027137676346250854,0.00010410103634824178,100,5.5703548384124295e-08,1.2499220943703865e-08,105683.73317649025,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
68,0.02480641784130005,0.00010934100742294218,100,5.5040869345949025e-08,9.95415708780764e-09,150342.86887425612,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
69,0.009643391055753108,1.2598171997217448e-05,100,4.796694924603866e-08,8.772137518312849e-09,120744.29826530523,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
70,0.014640240006070752,2.9092219007750793e-05,100,5.8998870600824943e-08,7.974535974839261e-09,66953.11112423298,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
71,0.043962174103848874,0.0003341951140908206,100,5.3545096349592254e-08,1.0521037642713321e-08,126000.5425417788,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
72,0.04695683217397866,0.0002589005839725347,100,4.164758770765603e-08,1.641242921025265e-08,156263.19064594017,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
73,0.035160365121040676,0.0002554446406422605,100,4.102721831160642e-08,1.0503493486864283e-08,129604.22433396213,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
74,0.01549338031865502,3.0611854225230274e-05,100,7.107013182614826e-08,5.784863812494748e-09,191152.5821688701,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
75,0.01679654703778916,3.17990787179449e-05,100,5.734016900616992e-08,1.075750535749976e-08,93115.44031592588,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
76,0.011781060115551384,2.4325062717051037e-05,100,4.1945336226605445e-08,1.5621867341730946e-08,241481.84527690668,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
77,0.04102214203150431,0.00017071580160448992,100,3.721331279419938e-08,1.543000048395829e-08,29866.02940911069,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
78,0.028985115169837636,0.0001135142207517211,100,3.943125675111479e-08,1.215683097464981e-08,120776.5896356039,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
79,0.0645351188518322,0.0006721783347661146,100,5.15479759234877e-08,1.570260578414227e-08,129781.58223789875,0.9761904761904762,0.01,1e-07,0,0.8,0,0.875,1.0,0.01
80,0.008617855470513618,9.030169163795529e-06,100,4.366371118648512e-08,9.965833580502221e-09,170046.69196883688,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
81,0.05607182216010427,0.0003808621235018763,100,4.91663746012922e-08,1.874731493625009e-08,81538.5711820452,0.9761904761904762,0.01,1e-07,0,0.8,0,0.8888888888888888,1.0,0.01
82,0.028216518013271876,0.00010744345513343077,100,5.403567738330175e-08,1.3498307236242386e-08,75702.37064806267,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
83,0.015986149994986657,4.774335610546015e-05,100,4.268893020404672e-08,3.2406792946970797e-09,124355.04538539964,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
84,0.02520431525274617,0.00011589971251693839,100,4.6444297958415915e-08,1.3132725391947335e-08,113709.82660316085,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
85,0.0378908016845886,0.0003028456899396456,100,4.024930556563375e-08,1.245955511281074e-08,63437.43374033546,0.9761904761904762,0.01,1e-07,0,0.8,0,0.875,1.0,0.01
86,0.12044261489349253,0.002080857435477459,100,4.557463046207984e-08,2.613919191622082e-08,75914.83706550994,0.9761904761904762,0.01,1e-07,0,0.8,0,0.875,1.0,0.01
87,0.014022322120385334,2.1140511577651722e-05,100,5.353399255670894e-08,9.929895620083924e-09,85111.49440461605,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
88,0.03067205547756273,0.0001282747332745661,100,5.367520388381695e-08,1.0015724831709476e-08,51220.17544344799,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
89,0.05901216410338212,0.0003780547817230905,100,4.630830720110114e-08,1.8233031189225607e-08,110906.63994332874,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
90,0.024402518914113745,6.830147264315635e-05,100,3.918289390767506e-08,1.3108001732302731e-08,148168.357501479,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
91,0.012813097349361728,1.839452386309482e-05,100,5.011460367373454e-08,1.641999982916734e-08,256601.81750308632,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
92,0.004074038935821147,3.7738046681794276e-06,100,4.542917708940448e-08,3.086808714076266e-09,354716.32786509895,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
93,0.03114694107298877,0.00014300262300006013,100,4.0903743623435375e-08,1.4305424866100444e-08,147682.79852500366,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
94,0.030009762766267736,0.0001258201869513721,100,4.4654867345093034e-08,1.137720583569862e-08,83807.0973346143,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
95,0.03650415928629575,0.000136448478361436,100,4.2568973528475486e-08,1.9322337306376476e-08,236664.6515540616,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
96,0.02460779065918591,7.086353555773817e-05,100,4.96330700730234e-08,1.4595913002782104e-08,113954.60801273418,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
97,0.016933768722445706,4.214315940827633e-05,100,6.170564372350247e-08,8.205241874944913e-09,119739.71513206814,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
98,0.024431341033936002,9.951183892858993e-05,100,4.1813129869352117e-08,8.21160324011023e-09,174361.9752327555,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
99,0.03199705337727786,0.00012773551349240135,100,7.593361340525048e-08,1.3193775005585853e-08,64269.05502414698,1.0,0.01,1e-07,0,0.8,0,1.0,1.0,0.01
