6.78000021	0.9964725971	0.9987385869	0.996863246	0.9682276249	0.996894896	0.994040966	0.9971656799	0.9687290788	0.9478151798	0.9988675714	0.9958025217	0.4830140471	0.9923015237	0.6179061532	0.9973671436	0.9932916164	0.9966654778	0.9911023974	0.9901968241	0.9834120274	0.9982786775	0.9919254184	0.9968120456	0.9936085939	0.9977548718	0.9908669591	0.9963273406	0.990001142	0.998498261	0.9592390656	0.9492668509	0.9527773261	0.970471561	0.9980947375	0.9807252288	0.9621442556	0.9867178202	0.972281456	0.9966419339	0.9973928332	0.9730029702	0.9904482961
6.780099869	0.9964725971	0.9987385869	0.996863246	0.9682276249	0.996894896	0.994040966	0.9971656799	0.9687290788	0.9478151798	0.9988675714	0.9958025217	0.4830140471	0.9923015237	0.6179061532	0.9973671436	0.9932916164	0.9966654778	0.9911023974	0.9901968241	0.9834120274	0.9982786775	0.9919254184	0.9968120456	0.9936085939	0.9977548718	0.9908669591	0.9963273406	0.990001142	0.998498261	0.9592390656	0.9492668509	0.9527773261	0.970471561	0.9980947375	0.9807252288	0.9621442556	0.9867178202	0.972281456	0.9966419339	0.9973928332	0.9730029702	0.9904482961
7.929999828	0.9983726144	0.9616407156	0.9923954606	0.8477603197	0.9938935637	0.9981938004	0.9995288849	0.9924356937	0.9878395796	0.9976609945	0.9866136909	0.868378818	0.9910894632	0.9142280221	0.9979777336	0.9952766895	0.996838212	0.9824162722	0.997389853	0.9841305017	0.998744607	0.9897074103	0.9468657374	0.9438021779	0.9890493155	0.998203218	0.9959449172	0.9801741838	0.9730244279	0.9306023121	0.987285912	0.9854495525	0.99569875	0.9782684445	0.9911302328	0.9727245569	0.9963980317	0.9929975271	0.9512023926	0.8350260258	0.9970169663	0.9975866079
8.56000042	0.9590728283	0.8651825786	0.9621637464	0.642193377	0.9726663232	0.9942296147	0.9566569924	0.99573946	0.970797658	0.9773509502	0.9533774257	0.9030137658	0.9671021104	0.9331986904	0.9649547338	0.998056829	0.9952854514	0.8712463379	0.9729588628	0.9864355922	0.9829125404	0.9659347534	0.8144181967	0.8889908195	0.9515782595	0.9828224182	0.9410827756	0.9750857353	0.8753936291	0.8749483824	0.9726293087	0.8428895473	0.981382668	0.9258829355	0.9972804785	0.9823788404	0.9986682534	0.997594595	0.8675695658	0.5749496818	0.9852160215	0.9930737019
9.350000381	0.8709971905	0.8173308372	0.9320238233	0.8279699087	0.9489927888	0.8979355693	0.8972116709	0.9914593101	0.6878566146	0.9099283814	0.9168891907	0.9199426174	0.919865191	0.9432558417	0.8827554584	0.991381228	0.9400886297	0.9012129307	0.9296281934	0.9859265089	0.924043417	0.9406745434	0.7048490047	0.95345819	0.9227390289	0.9080716372	0.8278816938	0.9689905643	0.7952232957	0.8618947864	0.9586386681	0.5884459615	0.9770506024	0.8964145184	0.9876388311	0.9792995453	0.9686071277	0.9637944698	0.8582623601	0.6425833702	0.9521950483	0.918102324
10.21000004	0.8250333667	0.829189539	0.9202204347	0.9337124825	0.9184843898	0.8574339151	0.8877675533	0.9882376194	0.6417558193	0.8884187937	0.892214179	0.9324447513	0.9196915627	0.9513454437	0.8661233187	0.9316052794	0.858730495	0.9754592776	0.9221193194	0.9906184673	0.9183823466	0.9589195848	0.8094679713	0.9801687002	0.9063945413	0.8422221541	0.7931380272	0.9703605771	0.8364050388	0.864962399	0.9728782773	0.6772236824	0.9807298183	0.8909870386	0.9232335091	0.9373092651	0.9010831714	0.8884860277	0.9446255565	0.9021398425	0.9527446032	0.9019882083
11.03999996	0.9066365361	0.9362414479	0.9419318438	0.9443448186	0.9145044088	0.948638916	0.8145573735	0.9824329615	0.8406072259	0.9078000784	0.9110229015	0.9003788233	0.8991627097	0.9099127054	0.8730962873	0.8681172132	0.8118522167	0.9835293293	0.8257157803	0.9949631691	0.9404332638	0.9781169295	0.8953112364	0.9660755992	0.931978941	0.9007247686	0.8944324255	0.9744156599	0.9326329827	0.8701353073	0.9799641371	0.793844521	0.9824041128	0.9439085722	0.8418189883	0.8907964826	0.8451384306	0.821896255	0.9655587077	0.9441665411	0.9665059447	0.9648684263
11.78999996	0.9530077577	0.9616119266	0.9654937387	0.9506409168	0.9552263021	0.9784095883	0.8748136759	0.9764358401	0.8836886883	0.9252984524	0.9453898668	0.8880600333	0.9259501696	0.9237647653	0.8996465802	0.900940001	0.9033203721	0.9877774119	0.8699284792	0.9975804687	0.9538551569	0.9839298725	0.9327998161	0.979966104	0.9619857669	0.9445623755	0.9453408718	0.9713039398	0.9556493759	0.8757962584	0.9787222147	0.8285281062	0.9896045923	0.966255784	0.8813690543	0.923936367	0.909397006	0.901799798	0.9725139141	0.964648366	0.9728740454	0.9856151342
12.56999969	0.9711133838	0.9682307243	0.979524374	0.9602070451	0.9723010659	0.9894034863	0.9521456957	0.9815170169	0.9142708182	0.9592544436	0.9626775384	0.9389164448	0.9576098919	0.9569965601	0.9554793239	0.9557113051	0.9607843757	0.9914269447	0.9496359229	0.9954563379	0.9756616354	0.9881988764	0.9369534254	0.990711689	0.9766114354	0.9644860029	0.9663529396	0.966737926	0.9644369483	0.8816300035	0.9823269248	0.8609010577	0.9929355979	0.9751003385	0.9523572922	0.9666677713	0.9631144404	0.9607094526	0.9701228142	0.9176994562	0.9788310528	0.9939439297
14.88000011	0.9647256732	0.9624619484	0.9797211885	0.8474086523	0.9760557413	0.9032736421	0.9873914719	0.251421988	0.9608495831	0.9746408463	0.966989696	0.9496589899	0.9776177406	0.9669985175	0.9783185124	0.9867353439	0.9909857512	0.982536912	0.9830536246	0.9874922037	0.9825903177	0.9972968102	0.9444199204	0.972748518	0.9817864299	0.973993063	0.9530050755	0.9520104527	0.9662840366	0.9067631364	0.9963831306	0.890758276	0.9967662096	0.9767780304	0.986766398	0.9915522337	0.9880921841	0.991758585	0.9812932014	0.9612625837	0.9820504785	0.9394852519
