,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,0.6713593147071183,0.09175988210124697,20,7.698381189317299e-07,7.679239128247934e-07,11623615.995390907,0.8333333333333334,0.001,0.5333333333333333,1.0,0.01
1,1.050977211552364,0.09109155008573466,20,1.6033608998368333e-06,1.6100872443850766e-06,13496741.060978502,0.6666666666666666,0.001,0.3157894736842105,0.8571428571428571,0.01
2,0.29709435766845893,0.012667629973172638,20,3.516628366804162e-07,3.4943761330445795e-07,22922326.193686817,0.8571428571428571,0.001,0.5714285714285714,1.0,0.01
3,0.38388038524309354,0.03412715975382859,20,2.835899055709006e-07,2.8323501974953657e-07,8315983.038444865,0.9523809523809523,0.001,0.8,1.0,0.01
4,0.09046405101484994,0.0018232821186525507,20,7.13431017228821e-08,6.88122711741576e-08,14305361.718330411,0.9761904761904762,0.001,0.9,1.0,0.01
5,0.28334284684724326,0.008508381287899533,20,1.6350906271433125e-06,1.638445463734121e-06,2300133.747987359,0.7857142857142857,0.001,0.42857142857142855,0.375,0.01
6,0.485015980758119,0.035346527749744026,20,3.1351592729477727e-07,3.103839474250627e-07,17578656.025843795,0.8571428571428571,0.001,0.5714285714285714,1.0,0.01
7,0.06604322414369583,0.0009712863342859967,20,2.5967200906207103e-07,2.538483157437088e-07,10310703.974421635,0.9761904761904762,0.001,0.8571428571428571,1.0,0.01
8,0.2643043473910726,0.011269554396878611,20,3.1127507592800717e-07,3.0341452438836634e-07,5513161.589707746,0.9285714285714286,0.001,0.7777777777777778,0.875,0.01
9,0.289015741872209,0.011672284133760445,20,5.52878017816406e-07,5.619018441540903e-07,23321396.73266968,0.8809523809523809,0.001,0.5833333333333334,1.0,0.01
10,0.6730889145739097,0.08979023577043445,20,8.217520707563098e-07,8.228311105357236e-07,18219740.87948829,0.7857142857142857,0.001,0.42857142857142855,0.8571428571428571,0.01
11,0.22119228463878987,0.008338285983893495,20,2.974123492606273e-07,2.9691397114172146e-07,18848381.20678911,0.9285714285714286,0.001,0.6666666666666666,1.0,0.01
12,0.529803390094413,0.0611642639119941,20,4.992375061564977e-07,4.970533774125504e-07,6557457.651854209,0.9047619047619048,0.001,0.6363636363636364,1.0,0.01
13,0.08662051633566213,0.0011180494928418323,20,1.6298575934743648e-07,1.589676975363696e-07,3099416.396125033,0.9285714285714286,0.001,0.75,0.6,0.01
14,0.3916139000915728,0.017275753024766482,20,8.880586635056323e-07,8.84366237271372e-07,8689152.552331265,0.8571428571428571,0.001,0.5454545454545454,0.8571428571428571,0.01
15,0.06523367024630368,0.0008039117465370676,20,3.884367963886499e-07,3.8801678473534327e-07,16014109.972860696,0.9523809523809523,0.001,1.0,0.7142857142857143,0.01
16,0.40444422207003966,0.022410380728347584,20,5.310947045014199e-07,5.28382622484807e-07,8682009.932742687,0.9047619047619048,0.001,0.6666666666666666,1.0,0.01
17,0.2909258755831723,0.011559762572147574,20,4.6662019849256206e-07,4.625201214521397e-07,13103965.659591194,0.9285714285714286,0.001,0.7272727272727273,1.0,0.01
18,0.0723036962952316,0.000790086741779085,20,6.702201975202814e-08,6.751515508284774e-08,14006798.741220001,0.9523809523809523,0.001,0.7777777777777778,1.0,0.01
19,0.17307363410252663,0.004733100161206181,20,6.511843597197719e-07,6.469441396501839e-07,7343306.16485662,0.9285714285714286,0.001,0.7777777777777778,0.875,0.01
