,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,0.00668633702488756,1.1562616910706734e-05,100,5.103878848953884e-08,7.271953594915429e-09,116236.15995395905,0.9761904761904762,0.0001,1.0,0.875,0.01
1,0.005204719996198935,4.914450350627725e-06,100,3.89592840741437e-08,2.00368770499708e-09,134967.4106098657,1.0,0.0001,1.0,1.0,0.01
2,0.004626547813936724,5.161771614147444e-06,100,5.90832924357922e-08,8.456337572628755e-09,229223.26193678705,1.0,0.0001,1.0,1.0,0.01
3,0.0033312816053330282,1.8519216602391282e-06,100,5.948302009482385e-08,1.385673547279334e-09,83159.83038445599,1.0,0.0001,1.0,1.0,0.01
4,0.009582347214250634,1.4839990273306085e-05,100,4.7756631019443655e-08,1.295795883799563e-08,143053.61718329458,1.0,0.0001,1.0,1.0,0.01
5,0.11066304863921253,0.001841762012032274,100,1.5739446705128953e-07,9.90708944714164e-08,23001.33747986388,0.9047619047619048,0.0001,0.75,0.75,0.01
6,0.006171607872793219,4.550232393257551e-06,100,5.1221613656998994e-08,6.254262631409744e-09,175786.56025841838,1.0,0.0001,1.0,1.0,0.01
7,0.027040307445300345,0.00017442131359794892,100,8.388408733502056e-08,3.552617989505106e-08,103107.03974426106,1.0,0.0001,1.0,1.0,0.01
8,0.0060326111411404685,8.61840134113959e-06,100,5.782326576435542e-08,3.5988164861431476e-09,55131.61589710032,1.0,0.0001,1.0,1.0,0.01
9,0.016624678642660873,7.351803500318257e-05,100,4.9549469204763164e-08,7.245817436683919e-09,233213.96732673078,1.0,0.0001,1.0,1.0,0.01
10,0.04290133746960888,0.0005314644433339547,100,7.869033067326758e-08,2.4115862696163023e-08,182197.40879486542,0.9523809523809523,0.0001,0.8571428571428571,0.8571428571428571,0.01
11,0.006658016889634484,1.6534199748802346e-05,100,4.8329537445685355e-08,1.2496412936988585e-08,188483.8120678802,1.0,0.0001,1.0,1.0,0.01
12,0.01181783745766977,2.719992687060204e-05,100,5.129637491776016e-08,4.115057086302351e-09,65574.57651855376,1.0,0.0001,1.0,1.0,0.01
13,0.055698459098229416,0.000510479731025961,100,8.802456593993324e-08,5.857228565142302e-08,30994.1639612622,0.9761904761904762,0.0001,1.0,0.8,0.01
14,0.0040240754517090385,3.8142569263603743e-06,100,6.12385611727798e-08,7.645231929211193e-09,86891.52552328668,1.0,0.0001,1.0,1.0,0.01
15,0.00343353631860417,2.483108429954888e-06,100,4.78668236039159e-08,4.067907875198849e-09,160141.09972854753,0.9761904761904762,0.0001,1.0,0.8571428571428571,0.01
16,0.01606629662638054,8.23601786145138e-05,100,4.173220999126197e-08,1.914906920527916e-08,86820.09932742485,1.0,0.0001,1.0,1.0,0.01
17,0.008945134941271174,1.1871746128776304e-05,100,5.114732450017043e-08,6.637288052989736e-09,131039.65659595303,1.0,0.0001,1.0,1.0,0.01
18,0.006926682444447992,1.0408934780647273e-05,100,5.822840256456538e-08,7.689092427504298e-09,140067.98741227368,1.0,0.0001,1.0,1.0,0.01
19,0.009585938103185157,2.3465762047347266e-05,100,6.674986715895735e-08,1.059352487320998e-08,73433.06164855817,1.0,0.0001,1.0,1.0,0.01
20,0.009327177975274974,1.4563755967916366e-05,100,8.06209822369201e-08,8.264612223355961e-09,55726.621066295535,1.0,0.0001,1.0,1.0,0.01
21,0.03480731788523317,0.00022503788020444707,100,6.367520696176913e-08,2.2861210405121885e-08,139708.08936723255,1.0,0.0001,1.0,1.0,0.01
22,0.005760764700645914,6.340840354553455e-06,100,7.029679551674826e-08,1.0127738475255578e-08,47743.35080292456,1.0,0.0001,1.0,1.0,0.01
23,0.2821357299875994,0.011113952731828837,100,1.5017267469046694e-07,1.3418163064185138e-07,75588.79578487779,0.8809523809523809,0.0001,0.6363636363636364,0.875,0.01
24,0.007529361134890215,1.2575744329070897e-05,100,5.3572768390798574e-08,9.183996371740116e-09,69780.58756605837,1.0,0.0001,1.0,1.0,0.01
25,0.0033459979871056375,2.209394719580823e-06,100,4.284944764335031e-08,4.066412525255445e-09,124550.29266981944,1.0,0.0001,1.0,1.0,0.01
26,0.008270891718348793,1.400340543230182e-05,100,5.1541124406308627e-08,7.693735944209198e-09,76380.22655353091,1.0,0.0001,1.0,1.0,0.01
27,0.0093822078107992,1.847758230332365e-05,100,5.536278561359178e-08,7.702621071291275e-09,156026.84875282043,1.0,0.0001,1.0,1.0,0.01
28,0.0016862810087797508,6.750859312946193e-07,100,5.044851438220178e-08,8.582361643946433e-10,134457.76757941864,1.0,0.0001,1.0,1.0,0.01
29,0.005574336111977222,5.4790539006307565e-06,100,5.3259383537917703e-08,4.773096570186145e-09,89474.89285319134,1.0,0.0001,1.0,1.0,0.01
30,0.008053054191095692,1.0185225147010034e-05,100,5.7926479638984115e-08,6.011054347080685e-09,100519.47765855462,1.0,0.0001,1.0,1.0,0.01
31,0.1505232795119507,0.006283321637545691,100,1.1693009805558974e-07,7.124360661983841e-08,47600.801014852106,0.9523809523809523,0.0001,0.8571428571428571,0.8571428571428571,0.01
32,0.008565332334642614,1.990302358789431e-05,100,5.736584826185561e-08,7.502377678108134e-09,95230.27235514091,1.0,0.0001,1.0,1.0,0.01
33,0.012922748647205527,2.719852109511087e-05,100,5.883030738155789e-08,4.671501767730909e-09,66686.75435070907,1.0,0.0001,1.0,1.0,0.01
34,0.011618269060172973,2.915990291757978e-05,100,4.1514191615598375e-08,6.462441943047191e-09,149704.82674152488,1.0,0.0001,1.0,1.0,0.01
35,0.014369163514760624,4.217153690596742e-05,100,5.287426396893707e-08,8.042840437738931e-09,159004.34782844674,1.0,0.0001,1.0,1.0,0.01
36,0.046661826354880837,0.00043627461436544914,100,6.5458823562193e-08,2.493907975513546e-08,115632.4261759489,0.9523809523809523,0.0001,0.875,0.875,0.01
37,0.003774899949832263,3.675155147598579e-06,100,5.8079846730729426e-08,3.126597927270117e-09,70596.51583116785,1.0,0.0001,1.0,1.0,0.01
38,0.009999069043896296,3.105955656378603e-05,100,5.2473063889413115e-08,9.745603332657035e-09,95245.46244352206,1.0,0.0001,1.0,1.0,0.01
39,0.003460944580558499,2.6484280097108036e-06,100,4.1219439668703055e-08,5.186846578523007e-09,208227.00657789898,1.0,0.0001,1.0,1.0,0.01
40,0.004243514154422353,3.4441888441013117e-06,100,3.995836458095149e-08,6.720616158317063e-09,84045.15707446926,1.0,0.0001,1.0,1.0,0.01
41,0.023538718954575048,0.00017722406202572478,100,5.25594883744802e-08,1.6255009410790798e-08,151018.67677391818,1.0,0.0001,1.0,1.0,0.01
42,0.1436351846585226,0.0069208329948352715,100,8.974434038408402e-08,4.234911567035625e-08,78121.48629486158,0.9523809523809523,0.0001,0.7777777777777778,1.0,0.01
43,0.04876359983310264,0.00040761410580308704,100,7.277066329036561e-08,5.021179821942884e-08,88400.19150734457,0.9761904761904762,0.0001,1.0,0.8333333333333334,0.01
44,0.004857320440820483,4.484903371523126e-06,100,7.623444313736767e-08,4.600119278922791e-09,79216.11247111022,1.0,0.0001,1.0,1.0,0.01
45,0.03802551881949617,0.0002708720334645998,100,8.060634417691332e-08,2.7421408923975963e-08,91613.3316786386,0.9761904761904762,0.0001,1.0,0.875,0.01
46,0.006479898629052226,1.1122281296499909e-05,100,6.049374720202016e-08,1.052104546931545e-08,108596.6216875665,1.0,0.0001,1.0,1.0,0.01
47,0.007513552023165689,1.6520458672992787e-05,100,5.5468463959941985e-08,4.218785745448542e-09,135320.08053048863,1.0,0.0001,1.0,1.0,0.01
48,0.011145565683921178,3.5965486579672827e-05,100,5.471501001264023e-08,5.829419876945887e-09,105182.16861250812,1.0,0.0001,1.0,1.0,0.01
49,0.009271194980552018,2.1785107640245688e-05,100,5.160794121352357e-08,7.037301628699509e-09,80265.58655334322,1.0,0.0001,1.0,1.0,0.01
50,0.014281567521775694,5.8050501027735205e-05,100,4.637709957547014e-08,7.739099776661178e-09,156904.9854361893,1.0,0.0001,1.0,1.0,0.01
51,0.002736312204254392,1.4981763778682584e-06,100,4.9763348043827283e-08,2.3760461367878216e-09,121243.57774835886,1.0,0.0001,1.0,1.0,0.01
52,0.19478222786617336,0.007174138713025045,100,1.4835294720757956e-07,1.2571982477372626e-07,85004.33641633246,0.9047619047619048,0.0001,0.6666666666666666,0.8571428571428571,0.01
53,0.0038822813515170707,2.783931867875744e-06,100,7.349715540343226e-08,4.6344850746378015e-09,84701.9750444548,1.0,0.0001,1.0,1.0,0.01
54,0.003977457887632408,3.79165950542843e-06,100,5.7290887077880994e-08,4.97773221806514e-09,184081.5347802968,1.0,0.0001,1.0,1.0,0.01
55,0.040442564848649935,0.00039401713374425935,100,7.004642728115834e-08,2.762319404162927e-08,111614.74260754352,0.9761904761904762,0.0001,1.0,0.8571428571428571,0.01
56,0.010035403290091565,1.702920413762e-05,100,7.606356109892776e-08,6.933805503560519e-09,77045.4740682725,1.0,0.0001,1.0,1.0,0.01
57,0.029948960262927694,0.00020669117446040945,100,7.274138211762077e-08,2.9309957447368626e-08,72342.25092273236,1.0,0.0001,1.0,1.0,0.01
58,0.10453636424818237,0.0027504746104146517,100,1.1386141317934527e-07,5.193243400779928e-08,105710.95579498708,0.9285714285714286,0.0001,0.7777777777777778,0.875,0.01
59,0.01256302141009655,2.6699662179208855e-05,100,6.102472734921625e-08,1.4824671447965909e-08,57263.73602495979,1.0,0.0001,1.0,1.0,0.01
60,0.1801396878039595,0.007133702743579159,100,1.4310219926059642e-07,7.894981584072649e-08,69604.82900372415,0.9285714285714286,0.0001,0.7777777777777778,0.875,0.01
61,0.005126417095267173,5.623130362870151e-06,100,4.9218145944534103e-08,5.2180932333454834e-09,231789.5828784705,1.0,0.0001,1.0,1.0,0.01
62,0.017619715028509328,7.77550330143241e-05,100,6.205429744307097e-08,1.0174177266711846e-08,83853.02728555459,1.0,0.0001,1.0,1.0,0.01
63,0.006822997314595832,7.7021222454167e-06,100,3.449907380700428e-08,1.4044557867438822e-08,110526.66499756109,1.0,0.0001,1.0,1.0,0.01
64,0.006883464616789227,1.0935172581165583e-05,100,4.4671836622771424e-08,1.083669870437481e-08,84776.34041366368,1.0,0.0001,1.0,1.0,0.01
65,0.00604929881330054,6.289901006494052e-06,100,5.102009335327486e-08,9.834727550591763e-09,86292.80557280064,1.0,0.0001,1.0,1.0,0.01
66,0.01048276494292359,2.056209541563324e-05,100,4.021751131693201e-08,4.437816513327951e-09,79081.512165001,1.0,0.0001,1.0,1.0,0.01
67,0.010520427944453039,3.412307779246758e-05,100,6.1677375749489e-08,6.622070298383567e-09,105683.73317649025,1.0,0.0001,1.0,1.0,0.01
68,0.022069920238748455,0.00011044059973956523,100,5.817826606918403e-08,9.433996543511832e-09,150342.86887425612,1.0,0.0001,1.0,1.0,0.01
69,0.006664971483638591,9.504257126453187e-06,100,5.325803514265149e-08,4.751014708719159e-09,120744.29826530523,1.0,0.0001,1.0,1.0,0.01
70,0.007271216198875221,1.3829431527664312e-05,100,6.170508663634708e-08,5.614561227888275e-09,66953.11112423298,1.0,0.0001,1.0,1.0,0.01
71,0.0021020869030508723,9.343681801112405e-07,100,6.268052657996353e-08,2.861100539547713e-09,126000.5425417788,1.0,0.0001,1.0,1.0,0.01
72,0.004869154614866204,3.155469590568286e-06,100,5.114206406085556e-08,8.251760817189816e-09,156263.19064594017,1.0,0.0001,1.0,1.0,0.01
73,0.3310142627647127,0.01752887466711849,100,2.1440066304787717e-07,2.3807379175434806e-07,129604.22433396213,0.8571428571428571,0.0001,0.5454545454545454,0.8571428571428571,0.01
74,0.004204229654732081,4.182146047568945e-06,100,7.480909494825214e-08,2.3968348112497913e-09,191152.5821688701,1.0,0.0001,1.0,1.0,0.01
75,0.007275330988583282,1.0525220521434328e-05,100,6.012481542397163e-08,7.918053892866314e-09,93115.44031592588,1.0,0.0001,1.0,1.0,0.01
76,0.0063985600271296095,1.082112210854555e-05,100,4.475591499288811e-08,1.4061658650402413e-08,241481.84527690668,1.0,0.0001,1.0,1.0,0.01
77,0.3407902512739967,0.011719904658406083,100,2.6248217618648554e-07,2.720264988415031e-07,29866.02940911069,0.7619047619047619,0.0001,0.45454545454545453,0.5555555555555556,0.01
78,0.017960838880217506,5.388439656826138e-05,100,4.615199800694399e-08,1.5396947617313044e-08,120776.5896356039,1.0,0.0001,1.0,1.0,0.01
79,0.008576503230016071,1.7602639597923664e-05,100,6.315436550289071e-08,6.183039883314544e-09,129781.58223789875,1.0,0.0001,1.0,1.0,0.01
80,0.005650529430236433,5.794504915517341e-06,100,4.7245721068836606e-08,7.041659892226242e-09,170046.69196883688,0.9761904761904762,0.0001,1.0,0.875,0.01
81,0.015965185501773272,4.065899056363337e-05,100,5.8666265726578985e-08,9.206819368571216e-09,81538.5711820452,1.0,0.0001,1.0,1.0,0.01
82,0.005016094407643909,4.484107721081553e-06,100,6.324804121069194e-08,5.214606345404091e-09,75702.37064806267,1.0,0.0001,1.0,1.0,0.01
83,0.004784240170639495,7.42504275645585e-06,100,4.417378965225898e-08,2.5528803236772605e-09,124355.04538539964,1.0,0.0001,1.0,1.0,0.01
