,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,1.482836610682454,0.21147252118481616,100,0.0013633493511569696,0.0013665959433263107,116236.15995395905,0.5476190476190477,0.0001,0.17647058823529413,0.375,0.01
1,1.6257547680874613,0.3919510493160352,100,0.013901444130271681,0.0138973638616141,134967.4106098657,0.6904761904761905,0.0001,0.125,0.14285714285714285,0.01
2,1.3325721592460893,0.5207799480075321,100,0.02000571259773831,0.020005495712109904,229223.26193678705,0.8333333333333334,0.0001,1.0,0.125,0.01
3,1.502409435453874,0.14587392480875308,100,0.0011616651463548175,0.0011619136943527893,83159.83038445599,0.5714285714285714,0.0001,0.25,0.625,0.01
4,1.6753322305592997,0.23108637550660222,100,0.007571175844076113,0.007574160434850502,143053.61718329458,0.6666666666666666,0.0001,0.2727272727272727,0.3333333333333333,0.01
5,1.5573120117187689,0.5910452198922996,100,0.0007465739278771752,0.0007476887331653847,23001.33747986388,0.6904761904761905,0.0001,0.14285714285714285,0.125,0.01
6,475624.64775195025,22537642867.914276,100,1274675385.0984364,1274675382.6728408,175786.56025841838,0.8095238095238095,0.0001,0.5,0.25,0.01
7,1.4648464834814416,0.228507012285385,100,0.0028583279779227245,0.002853862050720624,103107.03974426106,0.6666666666666666,0.0001,0.21428571428571427,0.5,0.01
8,1.174522096619802,0.12073795578650445,100,0.0009731546856488363,0.0009741535704203947,55131.61589710032,0.7380952380952381,0.0001,0.4,0.75,0.01
9,5.611202024892792,4.2499118730162815,100,0.28991167311426963,0.28992464405094304,233213.96732673078,0.8333333333333334,0.0001,0.5,0.14285714285714285,0.01
10,1.5881742602948905,0.461276687057782,100,0.022498543122237313,0.022504725395577477,182197.40879486542,0.7857142857142857,0.0001,0.25,0.14285714285714285,0.01
11,1.4702714134965345,0.3488334214344595,100,0.011479879045577327,0.01147439557384094,188483.8120678802,0.8333333333333334,0.0001,0.4,0.3333333333333333,0.01
12,1.7307406338778566,0.38187106741118143,100,0.001297578414051086,0.0012969120117807867,65574.57651855376,0.6904761904761905,0.0001,0.2,0.2857142857142857,0.01
13,1.5557338169643118,0.6542663708211292,100,0.0006555869337024695,0.0006555639036961533,30994.1639612622,0.7619047619047619,0.0001,0.14285714285714285,0.2,0.01
14,1.5553358373862256,0.23426720452275193,100,0.0015528660390375629,0.0015503408309480472,86891.52552328668,0.5714285714285714,0.0001,0.21052631578947367,0.5714285714285714,0.01
15,1.541638470507755,0.6551337148393939,100,0.022459211912002345,0.022471179206206972,160141.09972854753,0.8333333333333334,0.0001,0.5,0.14285714285714285,0.01
16,1.5504301361181687,0.5410725288240006,100,0.020594335774460463,0.020609672960612828,86820.09932742485,0.7857142857142857,0.0001,0.4,0.25,0.01
17,1.233199048406597,0.1436626429893847,100,0.0024373277640288987,0.002438551994425091,131039.65659595303,0.8095238095238095,0.0001,0.5,0.625,0.01
18,1.4517120888627066,0.2187694597256832,100,0.003225735304220647,0.003224174937041157,140067.98741227368,0.7619047619047619,0.0001,0.36363636363636365,0.5714285714285714,0.01
19,2212432759.983851,4.895188392118995e+17,100,2.400730989739798e+16,2.400730989738697e+16,73433.06164855817,0.7857142857142857,0.0001,0.42857142857142855,0.375,0.01
20,1.4972460519425557,0.21384259966982452,100,0.004638867244929405,0.004640327603815951,55726.621066295535,0.5714285714285714,0.0001,0.2222222222222222,0.5,0.01
21,571256.8748476738,23762220854.82857,100,1530594637.624003,1530594638.9178834,139708.08936723255,0.8571428571428571,0.0001,0.5,0.3333333333333333,0.01
22,1.4774431501116216,0.1972147144725103,100,0.0009215083926930014,0.000919045491284858,47743.35080292456,0.6666666666666666,0.0001,0.21428571428571427,0.5,0.01
23,1.5632409545863875,0.3029193755470971,100,0.007743964104105518,0.007737585826036867,75588.79578487779,0.7142857142857143,0.0001,0.3,0.375,0.01
24,1.7809122721354231,0.28536734702643063,100,0.0015323016102227662,0.0015357191662539107,69780.58756605837,0.6428571428571429,0.0001,0.1,0.14285714285714285,0.01
25,1.3530718048893917,0.2013308410297497,100,0.004717830680653975,0.004714588566223875,124550.29266981944,0.7619047619047619,0.0001,0.3333333333333333,0.42857142857142855,0.01
26,1.1445338541160792,0.15148359653113427,100,0.000631167546707531,0.0006313311519088897,76380.22655353091,0.7142857142857143,0.0001,0.3333333333333333,0.5,0.01
27,1.3793034370126998,0.2647695114267818,100,0.011648150343332499,0.011656945940491822,156026.84875282043,0.8095238095238095,0.0001,0.5,0.375,0.01
28,3212227935.6997633,9.42294841109709e+17,100,4.27460858473202e+16,4.274608584732758e+16,134457.76757941864,0.8095238095238095,0.0001,0.42857142857142855,0.42857142857142855,0.01
29,1.4156761411959617,0.1647148686721996,100,0.0010062733575525284,0.001007974754939802,89474.89285319134,0.6666666666666666,0.0001,0.3333333333333333,0.75,0.01
30,1.1671460451279538,0.12807418219745373,100,0.0003639447551448224,0.0003651990857810383,100519.47765855462,0.7380952380952381,0.0001,0.36363636363636365,0.5,0.01
31,1.3240022300792786,0.3149303530627245,100,0.0070554621027085224,0.007059195807707881,47600.801014852106,0.7619047619047619,0.0001,0.3333333333333333,0.42857142857142855,0.01
32,1.2935735377144,0.19942216058625148,100,0.0025415904542369127,0.002544232013329169,95230.27235514091,0.7619047619047619,0.0001,0.36363636363636365,0.5714285714285714,0.01
33,1.618066383759671,0.24315319482453981,100,0.0010783351801347027,0.0010775892702344144,66686.75435070907,0.6428571428571429,0.0001,0.21428571428571427,0.42857142857142855,0.01
34,1.470505297490421,0.17588602754349378,100,0.0012763362838069008,0.0012779352768263845,149704.82674152488,0.5714285714285714,0.0001,0.25,0.625,0.01
35,1.3383303271950968,0.20287837488736163,100,0.011269357757067635,0.011267466587609597,159004.34782844674,0.7619047619047619,0.0001,0.3333333333333333,0.25,0.01
36,2752390028.7220683,6.941646868633485e+17,100,3.465724441942003e+16,3.4657244419419932e+16,115632.4261759489,0.7857142857142857,0.0001,0.42857142857142855,0.375,0.01
37,1.4068190630744566,0.14661232104191554,100,0.001295490986206394,0.0012947198831855745,70596.51583116785,0.6428571428571429,0.0001,0.25,0.5714285714285714,0.01
38,1.5460039102811431,0.2790241103763999,100,0.00805724562626224,0.008059431471886144,95245.46244352206,0.6904761904761905,0.0001,0.2,0.2857142857142857,0.01
39,1.63198276378103,0.46887264170865606,100,0.01529086195919773,0.015283959584982078,208227.00657789898,0.7857142857142857,0.0001,0.25,0.14285714285714285,0.01
40,1.311250054826504,0.2023824173790241,100,0.0006400657423248043,0.0006391030372456039,84045.15707446926,0.7619047619047619,0.0001,0.25,0.3333333333333333,0.01
41,1.303071898359057,0.15739535578460095,100,0.001562281529783025,0.0015600242612273606,151018.67677391818,0.8333333333333334,0.0001,0.5454545454545454,0.75,0.01
42,1.817769835334122,0.27290426790204003,100,0.0016709833110699983,0.0016738039647917142,78121.48629486158,0.6904761904761905,0.0001,0.2,0.2857142857142857,0.01
43,1.5287716756632963,0.24505922737495106,100,0.0019244455939193324,0.0019235236398862303,88400.19150734457,0.6666666666666666,0.0001,0.21428571428571427,0.5,0.01
44,1.3554922250601027,0.17382127781439266,100,0.0007131712938148366,0.000712697552256955,79216.11247111022,0.6666666666666666,0.0001,0.16666666666666666,0.3333333333333333,0.01
45,1908043191.8272014,3.932077807979085e+17,100,1.895805255799263e+16,1.8958052557999348e+16,91613.3316786386,0.7857142857142857,0.0001,0.42857142857142855,0.375,0.01
46,1.5672187607520796,0.5523504153615644,100,0.020080223289977325,0.020086624356684016,108596.6216875665,0.8333333333333334,0.0001,0.3333333333333333,0.16666666666666666,0.01
