,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
24,0.03347872175523384,0.0002562329318228289,100,1.5253049851453665e-09,1.2683551955549813e-09,6978058.756606758,1.0,1e-07,1.0,1.0,0.01
25,0.0057998348465209135,5.782039201607738e-06,100,4.14167810885523e-10,1.3508170521300943e-10,12455029.266974004,1.0,1e-07,1.0,1.0,0.01
26,0.005663063902115078,5.051119344401834e-06,100,6.196759072366801e-10,2.692863729208557e-10,7638022.655354279,1.0,1e-07,1.0,1.0,0.01
27,0.00740118265729329,6.741077517959583e-06,100,4.935404720667698e-10,1.9840613991693913e-10,15602684.875274014,1.0,1e-07,1.0,1.0,0.01
28,0.0011730306394100462,2.0538160479928443e-07,100,4.93228874221509e-10,2.8054292454236846e-11,13445776.75794604,1.0,1e-07,1.0,1.0,0.01
29,0.005133320003781849,3.869846764716575e-06,100,5.158131077438497e-10,1.9059413986641754e-10,8947489.28531901,1.0,1e-07,1.0,1.0,0.01
30,0.003527989338455767,1.7517810637720095e-06,100,5.741070727278747e-10,1.5419198465719194e-10,10051947.765851885,1.0,1e-07,1.0,1.0,0.01
31,0.02639641648075729,0.00015910900711540153,100,1.3176795979831494e-09,7.485709504220557e-10,4760080.101485631,1.0,1e-07,1.0,1.0,0.01
32,0.009785787146120961,1.473285033351807e-05,100,7.374086699745867e-10,3.6559574314881485e-10,9523027.235508991,1.0,1e-07,1.0,1.0,0.01
33,0.007023459135562026,4.9491568540148844e-06,100,5.618077686462292e-10,2.194513639395693e-10,6668675.435072242,1.0,1e-07,1.0,1.0,0.01
34,0.018213170552368256,8.407175794127688e-05,100,9.885677998413136e-10,5.999149467408842e-10,14970482.674146125,1.0,1e-07,1.0,1.0,0.01
35,0.0029996909933748357,1.607698064927476e-06,100,6.294672692107656e-10,1.5382404812838947e-10,15900434.78284917,1.0,1e-07,1.0,1.0,0.01
36,0.003468367246753045,1.22002298888367e-06,100,4.881711861497612e-10,1.2771607187239243e-10,11563242.617593141,1.0,1e-07,1.0,1.0,0.01
37,0.008247839007739975,1.568491275733671e-05,100,9.057054923672289e-10,4.1590924235961e-10,7059651.583118995,1.0,1e-07,1.0,1.0,0.01
38,0.005026214670351037,3.924992674656946e-06,100,4.488843530056993e-10,1.631255654524293e-10,9524546.244353458,1.0,1e-07,1.0,1.0,0.01
39,0.003337804926652497,1.3789025430147708e-06,100,4.0804749754038536e-10,9.423485302183648e-11,20822700.657790218,1.0,1e-07,1.0,1.0,0.01
40,0.002355095521788625,1.0394781585725883e-06,100,3.907495143640504e-10,9.328478127395518e-11,8404515.707446784,1.0,1e-07,1.0,1.0,0.01
41,0.003001317256359569,1.0280583557523956e-06,100,4.84964974397234e-10,1.890093522624248e-10,15101867.677389571,1.0,1e-07,1.0,1.0,0.01
42,0.012297416984162694,2.0104342303925476e-05,100,5.69559758739413e-10,2.370200565386283e-10,7812148.629484864,1.0,1e-07,1.0,1.0,0.01
43,0.0064409836203414336,4.7078510045025785e-06,100,5.430693138260673e-10,2.487737203341811e-10,8840019.150731187,1.0,1e-07,1.0,1.0,0.01
44,0.0031217993382943454,1.5631332562028e-06,100,7.159497337562726e-10,1.5766171576808188e-10,7921611.2471097745,1.0,1e-07,1.0,1.0,0.01
45,0.010335763354965659,1.9578380661786192e-05,100,8.208617144868334e-10,3.5970792571822743e-10,9161333.167860357,1.0,1e-07,1.0,1.0,0.01
46,0.0037737723738099616,2.130523132886886e-06,100,5.806697038068745e-10,2.29039156206125e-10,10859662.168762142,1.0,1e-07,1.0,1.0,0.01
47,0.005863267545971903,7.156611047248031e-06,100,7.450173100845393e-10,2.685583422050094e-10,13532008.053050987,1.0,1e-07,1.0,1.0,0.01
48,0.003659155687046806,3.337417790211118e-06,100,5.318288064909571e-10,1.851764755754128e-10,10518216.861247571,1.0,1e-07,1.0,1.0,0.01
49,0.006327788696467742,6.1657834731839484e-06,100,5.417670580119541e-10,1.5072781648132064e-10,8026558.655331232,1.0,1e-07,1.0,1.0,0.01
50,0.006988111035949789,6.2262968896569105e-06,100,5.060215031520132e-10,2.256923635955367e-10,15690498.543619256,1.0,1e-07,1.0,1.0,0.01
51,0.003645565483625767,2.285587812549329e-06,100,4.29047797794347e-10,1.0245107573107645e-10,12124357.774826208,1.0,1e-07,1.0,1.0,0.01
52,0.00878687440479798,1.82877574165341e-05,100,6.47140913313908e-10,3.0303718065230524e-10,8500433.641635912,1.0,1e-07,1.0,1.0,0.01
53,0.002562341976742249,1.1739509790306586e-06,100,7.008669362089634e-10,8.345048213521928e-11,8470197.50444576,1.0,1e-07,1.0,1.0,0.01
54,0.004059298925098544,2.3054783620533998e-06,100,6.25046654786932e-10,1.1736438314846165e-10,18408153.478030607,1.0,1e-07,1.0,1.0,0.01
55,0.03106008373155905,0.00019479783858885013,100,1.0619025845033767e-09,7.949358618407579e-10,11161474.260749873,0.9761904761904762,1e-07,1.0,0.8571428571428571,0.01
56,0.012114888619215372,1.6891123822555814e-05,100,9.296417705325773e-10,2.8828400967177126e-10,7704547.406824591,1.0,1e-07,1.0,1.0,0.01
57,0.005013079660393426,4.308088606412994e-06,100,6.391666918087126e-10,2.1110746699127035e-10,7234225.092270944,1.0,1e-07,1.0,1.0,0.01
58,0.00902732166177237,1.2257163510603489e-05,100,6.853393360563273e-10,2.0120428509305795e-10,10571095.579495292,1.0,1e-07,1.0,1.0,0.01
59,0.010097526990479822,9.827219739689939e-06,100,6.248818718349547e-10,3.7543326627331637e-10,5726373.602498667,1.0,1e-07,1.0,1.0,0.01
60,0.017256279260326662,5.908966095945387e-05,100,8.982340475921091e-10,3.976891431894178e-10,6960482.900372178,1.0,1e-07,1.0,1.0,0.01
61,0.006350507264926968,1.2434705424628047e-05,100,6.599894352484692e-10,2.8628072937436826e-10,23178958.287823856,1.0,1e-07,1.0,1.0,0.01
62,0.0017811837028520953,7.946432343239599e-07,100,5.669179284945409e-10,1.3554504161656858e-10,8385302.728556268,1.0,1e-07,1.0,1.0,0.01
63,0.002464271635392187,5.617813617324182e-07,100,3.239060531696642e-10,1.8971278958213498e-10,11052666.499754258,1.0,1e-07,1.0,1.0,0.01
64,0.0025610159979013963,1.021457918861039e-06,100,4.1941213918680616e-10,2.469048406261031e-10,8477634.041371329,1.0,1e-07,1.0,1.0,0.01
65,0.011658363865440323,2.676795003224825e-05,100,4.829778537068111e-10,2.387966190926388e-10,8629280.557278482,1.0,1e-07,1.0,1.0,0.01
66,0.005783342549929513,5.058053219435081e-06,100,4.289702714603286e-10,1.1687958069360134e-10,7908151.21649972,1.0,1e-07,1.0,1.0,0.01
67,0.005051922851761524,3.1079017657861405e-06,100,5.910686772417805e-10,1.689986679052181e-10,10568373.317651188,1.0,1e-07,1.0,1.0,0.01
68,0.0029077614135975677,1.8645789850400613e-06,100,5.74808007684937e-10,1.1454827604908737e-10,15034286.887427665,1.0,1e-07,1.0,1.0,0.01
69,0.005572915861377842,6.326047981410723e-06,100,5.326348211030532e-10,1.7737880599959288e-10,12074429.826527245,1.0,1e-07,1.0,1.0,0.01
70,0.0014913428783220263,2.749564826275785e-07,100,6.04787757061139e-10,8.694445236893368e-11,6695311.112423518,1.0,1e-07,1.0,1.0,0.01
71,0.0054115023390706495,3.6462400283519454e-06,100,5.586794809474351e-10,1.309380011346518e-10,12600054.254179837,1.0,1e-07,1.0,1.0,0.01
72,0.006934261658533004,4.673752307252458e-06,100,4.3113907177630514e-10,1.786485483663268e-10,15626319.064592725,1.0,1e-07,1.0,1.0,0.01
73,0.006192304661072808,4.242990332493179e-06,100,4.555500780228908e-10,1.7011664417833037e-10,12960422.433400689,1.0,1e-07,1.0,1.0,0.01
74,0.004373106221686416,2.7924991985900294e-06,100,7.817337387675203e-10,1.524632154512965e-10,19115258.21688855,1.0,1e-07,1.0,1.0,0.01
75,0.004730080698264428,2.5245281974739148e-06,100,6.586641074992398e-10,2.387946291745014e-10,9311544.03159286,1.0,1e-07,1.0,1.0,0.01
76,0.0017406151049552203,5.215864283324858e-07,100,4.2786718927504726e-10,1.964005325336526e-10,24148184.527684197,1.0,1e-07,1.0,1.0,0.01
77,0.01908342445284761,3.812990647913611e-05,100,6.530116636942038e-10,4.461375329676034e-10,2986602.9409118877,1.0,1e-07,1.0,1.0,0.01
78,0.005835778082770792,3.6776483688732053e-06,100,4.0062972511659453e-10,1.4419448359947007e-10,12077658.96356003,1.0,1e-07,1.0,1.0,0.01
79,0.010190375815486699,2.1492551568598273e-05,100,5.658235264326027e-10,2.552354408650188e-10,12978158.223789241,1.0,1e-07,1.0,1.0,0.01
80,0.0011520666040481069,1.5645413642510897e-07,100,4.4460274411050474e-10,1.2212269308978964e-10,17004669.196885012,1.0,1e-07,1.0,1.0,0.01
81,0.014545421797141127,2.015420381330468e-05,100,6.555898579443081e-10,3.2600790822256215e-10,8153857.11820396,1.0,1e-07,1.0,1.0,0.01
82,0.007167072657525909,7.017380325853546e-06,100,6.174707689746722e-10,2.34602553147803e-10,7570237.064805783,1.0,1e-07,1.0,1.0,0.01
83,0.009963985372937686,2.4610409762535694e-05,100,6.794106153426649e-10,2.4642806767678475e-10,12435504.538543459,1.0,1e-07,1.0,1.0,0.01
84,0.02198252275719685,0.00010368419581926085,100,1.0719157137098724e-09,6.912964447605499e-10,11370982.660312464,1.0,1e-07,1.0,1.0,0.01
85,0.004620729032960286,2.331204468401237e-06,100,4.527193645522827e-10,1.4530672808765802e-10,6343743.374034758,1.0,1e-07,1.0,1.0,0.01
86,0.035088768974592045,0.00020987787885778166,100,9.112934821495636e-10,8.250408045450753e-10,7591483.70655208,1.0,1e-07,1.0,1.0,0.01
87,0.0035009848785753053,1.258859360552119e-06,100,5.781543386075028e-10,1.1181457928729624e-10,8511149.440463845,1.0,1e-07,1.0,1.0,0.01
88,0.0032539621256505477,1.528497306055506e-06,100,5.549366860965338e-10,9.070863567201751e-11,5122017.544344914,1.0,1e-07,1.0,1.0,0.01
89,0.006190609001499298,5.21453545762726e-06,100,4.911271543471517e-10,2.0466984227443968e-10,11090663.994335841,1.0,1e-07,1.0,1.0,0.01
90,0.020888774354906096,7.409629679551894e-05,100,8.987388611451062e-10,6.560870564445581e-10,14816835.750154903,1.0,1e-07,1.0,1.0,0.01
91,0.001899157440602186,4.5376404637037746e-07,100,5.189694971277851e-10,2.1112111822084254e-10,25660181.750290055,1.0,1e-07,1.0,1.0,0.01
92,0.0004266941371670314,4.2219122111753836e-08,100,4.6014667080646115e-10,3.863089160456034e-11,35471632.7865291,1.0,1e-07,1.0,1.0,0.01
93,0.0037763458162144528,2.124092771421869e-06,100,4.5121660651547346e-10,1.6975612179633383e-10,14768279.852504192,1.0,1e-07,1.0,1.0,0.01
94,0.013115886673992846,3.038783073468625e-05,100,7.283485686310642e-10,5.220354245280854e-10,8380709.7334629,1.0,1e-07,1.0,1.0,0.01
95,0.008024716563678595,1.0249408449558341e-05,100,5.402506946231947e-10,3.337184422110804e-10,23666465.15538105,1.0,1e-07,1.0,1.0,0.01
96,0.005019462694292683,4.952296990259742e-06,100,6.350208853175612e-10,2.4045178981368035e-10,11395460.801269805,1.0,1e-07,1.0,1.0,0.01
97,0.009177276469498733,1.3972501390003613e-05,100,9.687141704668074e-10,2.666926402289186e-10,11973971.513209367,1.0,1e-07,1.0,1.0,0.01
98,0.003006613129253237,1.697673766356872e-06,100,4.263644931589807e-10,8.259511769239184e-11,17436197.523276772,1.0,1e-07,1.0,1.0,0.01
99,0.005442644089915778,3.299728518228076e-06,100,8.045483577411599e-10,1.5950402673940543e-10,6426905.5024141045,1.0,1e-07,1.0,1.0,0.01
