,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,0.26476379641580816,0.018863417167986434,20,8.053521361244679e-08,7.891371463071067e-08,11623615.995390907,0.9285714285714286,0,0.7777777777777778,0.875,0.01
1,0.4771619597224207,0.02840338151207237,20,8.030588096137615e-08,7.952908901337138e-08,13496741.060978502,0.8571428571428571,0,0.5384615384615384,1.0,0.01
2,0.09116244313435808,0.0014286917820960413,20,1.728726840959168e-08,1.632250653981861e-08,22922326.193686817,0.9761904761904762,0,0.8888888888888888,1.0,0.01
3,0.4172839552769915,0.035539979986686614,20,1.2711255008374198e-07,1.266667612952084e-07,8315983.038444865,0.9523809523809523,0,0.8,1.0,0.01
4,0.06945994562073753,0.0009406632837627875,20,2.3140789729819113e-08,2.205677518839428e-08,14305361.718330411,0.9761904761904762,0,0.9,1.0,0.01
5,0.09028710055459246,0.000733678985432978,20,1.134754677038649e-08,1.1445813733632618e-08,2300133.747987359,0.9761904761904762,0,1.0,0.875,0.01
6,0.14407084938563994,0.0037536842907993874,20,2.4390717324072058e-08,2.2909807099469745e-08,17578656.025843795,0.9047619047619048,0,0.6666666666666666,1.0,0.01
7,0.06378454185258815,0.0005773317706017001,20,1.3694719071149584e-08,1.2794101390701674e-08,10310703.974421635,1.0,0,1.0,1.0,0.01
8,0.011951493073790094,2.3680237459404994e-05,20,2.0885089451585226e-09,1.5426206675527147e-09,5513161.589707746,1.0,0,1.0,1.0,0.01
9,0.05964928020654019,0.0007673706977546965,20,1.792661385417301e-08,1.842795796611297e-08,23321396.73266968,0.9523809523809523,0,0.7777777777777778,1.0,0.01
10,0.05246589333523073,0.00031887753768710937,20,5.800609909594587e-09,4.773980672676721e-09,18219740.87948829,0.9761904761904762,0,1.0,0.8571428571428571,0.01
11,0.01593447697048964,5.2373357797456087e-05,20,3.05372795227467e-09,2.2742010885611458e-09,18848381.20678911,1.0,0,1.0,1.0,0.01
12,0.11714942115539997,0.003901075772869851,20,2.5524629117642824e-08,2.5327929878792703e-08,6557457.651854209,0.9761904761904762,0,0.875,1.0,0.01
13,0.0624458251842298,0.00043648952097337374,20,9.03706853606619e-09,8.113647490203388e-09,3099416.396125033,0.9285714285714286,0,1.0,0.4,0.01
14,0.0477371151652718,0.00026512015776451015,20,7.841917946330105e-09,7.712292509926285e-09,8689152.552331265,1.0,0,1.0,1.0,0.01
15,0.021993744766471347,6.151074294192548e-05,20,4.9905589711842145e-09,4.785681653443075e-09,16014109.972860696,0.9761904761904762,0,1.0,0.8571428571428571,0.01
16,0.08604046985948297,0.001342049482198189,20,2.9085568159494843e-08,2.7574304406366816e-08,8682009.932742687,1.0,0,1.0,1.0,0.01
17,0.049795498615738766,0.0002775995737491504,20,6.570899782995633e-09,5.963103709810277e-09,13103965.659591194,1.0,0,1.0,1.0,0.01
18,0.09135094074746702,0.0009029028959377141,20,1.4322811165424566e-08,1.3083085517835185e-08,14006798.741220001,0.9523809523809523,0,0.7777777777777778,1.0,0.01
19,0.0514951604079685,0.00045088321240934094,20,9.81048131005807e-09,9.533131349759227e-09,7343306.16485662,1.0,0,1.0,1.0,0.01
