,Error_L1,Error_L2,K,RMS_noisy,RMS_true,SNR,accuracy,lambda,precision,recall,threshold
0,0.024125741669018978,6.505704761061723e-05,100,4.823885310135252e-08,9.145660809744556e-09,116236.15995395905,0.9761904761904762,0,1.0,0.875,0.01
1,0.03693545670551684,0.0001604771943058858,100,3.2862762746513064e-08,9.022341264070539e-09,134967.4106098657,1.0,0,1.0,1.0,0.01
2,0.01987927638790773,4.264053373986319e-05,100,5.574851608140519e-08,1.1773348433030726e-08,229223.26193678705,1.0,0,1.0,1.0,0.01
3,0.03376089619383031,0.00017826339843078845,100,5.6517984904872405e-08,4.747403728810763e-09,83159.83038445599,1.0,0,1.0,1.0,0.01
4,0.015461936422804693,2.9314356825430454e-05,100,4.680270470927895e-08,1.5588238542524593e-08,143053.61718329458,1.0,0,1.0,1.0,0.01
5,0.0629159729134536,0.0004663770635334691,100,5.0637364556705465e-08,2.3309477536471898e-08,23001.33747986388,0.9285714285714286,0,0.8571428571428571,0.75,0.01
6,0.024242034091227882,5.856138233953041e-05,100,4.302300049259103e-08,1.5438504415007076e-08,175786.56025841838,1.0,0,1.0,1.0,0.01
7,0.027111516438484355,0.0001038659997104727,100,5.431755128041127e-08,1.651659066624018e-08,103107.03974426106,1.0,0,1.0,1.0,0.01
8,0.02343831450172505,7.172802148056619e-05,100,5.091689523672171e-08,1.0479018703960349e-08,55131.61589710032,1.0,0,1.0,1.0,0.01
9,0.029826221692100925,0.00013839733317021658,100,4.508367670412641e-08,1.4381299186864186e-08,233213.96732673078,1.0,0,1.0,1.0,0.01
10,0.044223620332568485,0.0004258485695477685,100,5.980110849146951e-08,1.0975204300243624e-08,182197.40879486542,0.9523809523809523,0,0.8571428571428571,0.8571428571428571,0.01
11,0.016406117011579575,4.308968983545274e-05,100,4.011255883297452e-08,9.32198722903118e-09,188483.8120678802,1.0,0,1.0,1.0,0.01
12,0.03639195437857751,0.00017256257760306704,100,4.55170346075312e-08,1.1541714463480679e-08,65574.57651855376,1.0,0,1.0,1.0,0.01
13,0.015209684990643353,2.8867887807855898e-05,100,4.4575003799117655e-08,1.2606403127822316e-08,30994.1639612622,0.9761904761904762,0,1.0,0.8,0.01
14,0.04410799943729465,0.0002157549158891165,100,5.0563462782956734e-08,1.7167975707475045e-08,86891.52552328668,1.0,0,1.0,1.0,0.01
15,0.0230673739540735,9.067914345097112e-05,100,4.419479689647296e-08,8.391203880671745e-09,160141.09972854753,0.9761904761904762,0,1.0,0.8571428571428571,0.01
16,0.019287612240140462,5.0679157638464166e-05,100,3.831066600914512e-08,2.138440094620227e-08,86820.09932742485,1.0,0,1.0,1.0,0.01
17,0.02755190880577452,7.993130566691846e-05,100,4.739731132121402e-08,1.0707187548838894e-08,131039.65659595303,1.0,0,1.0,1.0,0.01
18,0.017980289138741543,3.122227274561977e-05,100,4.632256299256763e-08,4.397485095358532e-09,140067.98741227368,1.0,0,1.0,1.0,0.01
19,0.02661992729354246,8.059017709753507e-05,100,6.307361509913241e-08,1.580901833841352e-08,73433.06164855817,1.0,0,1.0,1.0,0.01
20,0.016418504853098818,2.940205401160638e-05,100,7.838776494865757e-08,9.764816287624625e-09,55726.621066295535,1.0,0,1.0,1.0,0.01
21,0.045474852553496224,0.00023486535619178983,100,4.348784161283349e-08,2.2702276849523935e-08,139708.08936723255,1.0,0,1.0,1.0,0.01
22,0.015500607627031269,2.755927692228043e-05,100,6.686666729756288e-08,1.4380855381882275e-08,47743.35080292456,1.0,0,1.0,1.0,0.01
23,0.05447920822315192,0.0004256270269817692,100,6.380065837364583e-08,2.1941470983491168e-08,75588.79578487779,1.0,0,1.0,1.0,0.01
24,0.04339243137553526,0.00027583459010705727,100,4.5831374827471153e-08,1.815457677957069e-08,69780.58756605837,1.0,0,1.0,1.0,0.01
25,0.059768810700274316,0.00087731968812808,100,3.49770580747705e-08,1.2070508185644725e-08,124550.29266981944,0.9761904761904762,0,0.875,1.0,0.01
26,0.01277914800937981,2.5565528276698824e-05,100,4.7843163174874474e-08,1.1036993442439146e-08,76380.22655353091,1.0,0,1.0,1.0,0.01
27,0.06429651806544125,0.0004824208415987417,100,4.49273242896872e-08,1.7254976152490515e-08,156026.84875282043,1.0,0,1.0,1.0,0.01
28,0.011239138149873632,1.5698914826838924e-05,100,4.834564157071725e-08,2.659423063887185e-09,134457.76757941864,1.0,0,1.0,1.0,0.01
29,0.037679818281999525,0.00014605206022403862,100,4.29836392369638e-08,1.5364914353895373e-08,89474.89285319134,1.0,0,1.0,1.0,0.01
30,0.02242246328764317,8.966904352752571e-05,100,5.32799639027003e-08,1.1826720558052784e-08,100519.47765855462,1.0,0,1.0,1.0,0.01
31,0.041551558542433004,0.0003875926149651518,100,6.46166524676273e-08,1.126686219884894e-08,47600.801014852106,1.0,0,1.0,1.0,0.01
