198.6809998	-1.113899946	-4.774590015	-2.27699995	-1.291730046	-1.018339992	-0.1193260029	-2.010849953	2.776319981	-2.527349949	-1.340600014	-3.117300034	-0.9327359796	-0.9604700208	0.1628140062	-1.861250043	-2.335099936	0.4525589943	0.8611119986	0.4823719859	0.493009001	0.4247860014	0.848762989	0.875845015	0.7368460298	0.9270550013	0.4951519966	0.6561350226	-0.1695770025	4.981790066	-0.6621320248	-1.267639995	0.5801259875	5.781079769	-0.8980810046	1.738510013	0.4356440008	1.197630048	3.618230104	1.245869994	-2.232630014	-2.935630083	1.19066	-4.789189816	1.750570059	0.1809660047	-0.1017649993	0.4863559902	0.02622370049	1.150349975	-0.1075529978	0.2305829972	1.438709974	-0.06102120131	0.0190012008	-0.2172860056	0	0.387263	0.7314339876	0.1105720028	0.1239100024	0.3910590112	-0.09106359631	0.4056029916	1.851639986	-0.4829759896	0.4758949876	0.2455050051	-0.127553001	-0.2854900062	-0.5003719926	-0.9111030102	-0.3089210093	-0.3269869983	-2.741549969	-2.21668005	-2.065639973	-2.479799986	-2.476919889	-1.529569983	1.605620027	1.853080034	1.006770015	1.340420008	0.3564659953	10.59189987	1.055739999	0.1088299975	0.127019003	1.17603004	4.410729885	0.8725479841	2.340919971	3.142760038	1.64842999	4.0009799	1.192710042
200.6100006	9.876540184	-29.69370079	-21.62109947	3.907710075	5.093770027	-22.94490051	-23.99080086	-28.11170006	-22.64920044	10.16660023	-24.39870071	6.561120033	14.40579987	-27.76849937	-14.70759964	-57.08639908	0.4813440144	0.515609026	0.3528189957	-1.238299966	0.464549005	0.3171029985	0.6077539921	0.3942100108	0.3613480031	0.6104210019	-1.637599945	-3.797679901	-1.229369998	-3.859549999	14.88539982	6.813340187	17.46380043	-1.309479952	27.5666008	0.5739169717	0.9317700267	9.275989532	0.7492979765	28.86930084	25.66769981	11.70800018	12.45530033	9.780139923	0.9865429997	0.5796179771	-0.9686800241	6.197569847	4.465040207	-0.4622170031	0.3386409879	3.579760075	-3.566590071	4.379590034	8.494070053	0	-0.5879480243	2.499560118	0.323698014	3.761759996	0.6942980289	1.031620026	0.9001470208	1.087720037	1.948699951	-1.076089978	0.2409009933	1.431599975	3.137219906	1.398550034	-1.570269942	2.026910067	2.082489967	-2.54479003	0.3693540096	0.2386689931	-1.66316998	0.3227669895	-1.80685997	3.770819902	1.934880018	3.609240055	3.253550053	-0.8003749847	0.08322609961	3.385760069	-0.606803	0.3156430125	0.2295960039	-0.1112060025	-0.525593996	-0.3153249919	-0.1057019979	0.6273850203	0.4614720047	0.9241229892
202.5379944	2.194000006	-8.181229591	-5.884699821	0.5318470001	0.6981869936	-5.377870083	-8.685529709	-7.961060047	-8.976900101	1.402320027	-7.543910027	0.646345973	3.181910038	-8.44740963	-7.080699921	-18.99510002	0.006040620152	-0.4952200055	-0.01698710024	-4.50262022	-0.04378160089	-1.491750002	0.1867070049	-0.5128880143	0.1113509983	-1.604900002	7.136630058	7.058670044	4.966849804	7.591100216	10.26290035	4.113709927	6.614329815	5.448329926	-2.953789949	-8.636699677	-6.287930012	9.637120247	-2.359930038	-6.540830135	-8.310709953	-1.407469988	7.286220074	-1.297940016	-4.867980003	-0.6978549957	-0.7051460147	-0.8772349954	16.35989952	3.802269936	1.693480015	13.12800026	-0.1896760017	0.09511540085	0.9009510279	0	-0.5700230002	6.514379978	0.03072229959	0.6240919828	0.2421469986	0.2158689946	0.3731519878	0.3616139889	0.6417620182	-0.6555860043	-1.403660059	0.291869998	0.5161929727	0.5715739727	5.064970016	1.336310029	1.041409969	-1.755380034	-1.762660027	-2.110869884	-1.577270031	-1.164809942	-0.003260330064	16.22480011	10.48729992	15.27490044	14.24180031	1.534319997	0.0830809027	-6.299069881	-1.29685998	2.933399916	5.807119846	-0.7171959877	0.3638730049	-2.309509993	0.3237859905	12.11789989	0.1045790017	7.738659859
204.4669952	1.535030007	-1.147809982	-0.9392949939	-1.235190034	-1.262820005	-0.3549590111	-0.9434739947	-1.996389985	-0.9073849916	2.271929979	-0.1335799992	-1.737949967	5.253940105	-1.279260039	1.740219951	-3.703919888	3.463310003	3.910059929	2.405400038	-1.462239981	2.510629892	2.241309881	1.84762001	2.607630014	1.716189981	3.086060047	-4.086629868	-2.411839962	0.8879129887	-4.463560104	16.28440094	1.035850048	23.59230042	0.8768219948	-1.522959948	1.37105	2.466690063	18.53079987	1.009699941	-1.131929994	-0.2610650063	-1.300449967	9.610630035	-1.483729959	1.997910023	-4.466509819	-4.694709778	-5.169290066	1.60315001	1.382449985	1.798349977	1.102290034	-0.5537549853	-0.4248090088	-0.2636249959	0	-4.457180023	1.192589998	-0.5597320199	-0.2644410133	0.02100729942	-0.3563370109	-0.7160490155	0.9380329847	0.7655090094	-4.858089924	0.4146359861	2.379159927	0.8348479867	1.205819964	-1.107869983	1.82791996	1.272089958	-1.786299944	-1.084040046	-1.727460027	-1.758790016	-1.279940009	-0.03556530178	2.430249929	2.032180071	2.913170099	2.086469889	1.014559984	-1.626019955	0.2925849855	0.5576509833	0.7505249977	2.355439901	-0.3102140129	0.9568859935	0.00698842993	0.849636972	2.302330017	1.092329979	2.509469986
206.3959961	-1.25296998	-1.220119953	-0.5787379742	-4.451399803	-3.778759956	-1.830229998	-4.337590218	-0.4192740023	-1.413759947	-1.33378005	-1.727049947	-4.070360184	-1.232300043	-0.5536429882	-2.030210018	-2.105580091	-8.012129784	-2.284120083	-10.73029995	1.551769972	-5.054279804	-3.174089909	-7.927289963	-2.108360052	-12.34179974	-6.126550198	2.663300037	1.906270027	3.02083993	2.992549896	-5.064809799	-1.517609954	-5.05535984	3.778219938	-3.363980055	-1.316319942	-1.259369969	-1.796219945	-1.622400045	-1.839519978	-2.056319952	-1.539780021	-4.383319855	-2.319050074	-1.719130039	2.645519972	3.021320105	2.349859953	-1.191669941	2.41237998	2.269469976	-0.2807410061	-2.331010103	-2.007960081	-1.545619965	0	3.477070093	-0.4789730012	1.235669971	-1.514829993	-0.4871439934	-2.148370028	-4.264900208	-9.947979927	1.955890059	3.913609982	0.03016399965	-1.275269985	1.723530054	1.743579984	-0.9487670064	1.353209972	2.733609915	15.92179966	26.76600075	27.87940025	3.536370039	18.28910065	4.846300125	-1.187129974	-1.450309992	-0.5898330212	-1.529819965	-6.624639988	0.2154850066	-0.9406870008	1.446769953	-0.1694020033	3.207190037	2.792170048	4.049960136	2.424390078	4.005270004	3.388479948	4.011839867	3.359319925
208.3249969	2.953350067	-9.472949982	-10.45950031	2.810950041	3.08156991	-9.500729561	1.728139997	-10.31260014	-6.610919952	3.248859882	-11.20530033	3.160259962	3.314130068	-9.174949646	2.127490044	-7.783579826	0.1370700002	0.2327499986	-0.07134760171	-0.4233979881	-0.05264529958	-0.1176989973	0.1504880041	-0.001190940035	0.3921059966	-0.3738470078	0.5300909877	3.545870066	4.384520054	3.03640008	2.862859964	2.53302002	1.342030048	4.181890011	0.6496220231	-3.186589956	-2.030319929	0.4157409966	-0.9729040265	-1.562630057	-1.161270022	0.8734030128	1.271399975	0.996514976	-0.9239990115	0.9782770276	1.849939942	1.853449941	0.2249220014	-0.5527690053	-0.7760670185	0.1625220031	-1.780390024	-1.662209988	-1.446280003	0	1.83296001	0.3458000124	-1.581590056	-2.010050058	-0.2801199853	-1.894639969	-0.5191599727	0.05644910038	0.04106140137	1.52718997	0.4196870029	0.2725900114	0.05950110033	0.318464011	0.01301520038	-0.5536109805	0.3503809869	3.632060051	4.915390015	4.534840107	0.1557150036	4.213600159	0.498932004	0.6763359904	0.2218029946	-0.2623600066	-0.1063160002	-1.332630038	2.970020056	3.537640095	-2.26064992	0.6734039783	-1.863999963	-0.2254049927	-0.9578530192	-0.5658580065	-0.5438439846	-1.599979997	0.139091	-0.3816609979
210.2539978	0.3568949997	5.177649975	11.31599998	0.1677400023	0.1795410067	3.174060106	0.602199018	3.919719934	12.07900047	0.7581160069	10.68309975	-0.4361389875	0.729336977	2.409590006	0.1005960032	5.860199928	-0.7644349933	-0.3803139925	2.795249939	0.1898699999	1.817700028	-0.2504540086	0.7714459896	-0.8660069704	1.550490022	-0.8682389855	0.1891739964	-0.6037970185	-0.8415939808	0.1345829964	2.560349941	-0.5780929923	0.4503920078	-0.4349069893	0.5485309958	2.993659973	1.637820005	0.976639986	1.275320053	2.210259914	1.496320009	-0.02611370012	0.735180974	-0.2253219932	2.459290028	-4.25469017	-2.839210033	-4.108789921	0.8066430092	-1.560369968	0.6176400185	0.8198379874	-0.9476220012	-1.68956995	-1.239850044	0	-2.583050013	0.703625977	-0.9147049785	-1.266929984	0.138914004	-1.578909993	-0.1065249965	-1.563650012	0.4022369981	-3.397269964	-0.1392139941	1.277169943	0.9373760223	1.562059999	-0.7318050265	0.8070859909	0.9030179977	-0.9554219842	0.09160540253	0.3935070038	-1.071619987	0.3485330045	-0.737604022	1.066779971	0.5807939768	1.366289973	0.5288419724	1.099320054	1.358129978	1.372810006	-1.06870997	-0.1881980002	2.296329975	0.4542959929	1.640930057	0.518805027	0.3264630139	1.734050035	1.417140007	1.670770049
212.1829987	2.766079903	-10.86810017	-2.448849916	5.788599968	4.189589977	-2.273200035	-1.753929973	-6.995610237	0.1552190036	2.526930094	0.9479159713	3.760220051	2.43637991	-0.2223799974	-2.314169884	-15.53470039	-2.881510019	-4.020909786	-2.10435009	-0.1498620063	-2.622410059	-5.72799015	-2.308099985	-3.752180099	-2.112570047	-4.313779831	-0.09897690266	-0.4437850118	1.465549946	-0.6878319979	1.049739957	1.224519968	0.9852560163	0.8640949726	0.2197619975	-2.939579964	-3.248359919	1.133769989	-1.178769946	-1.22744	0.3319109976	0.02466499992	1.707630038	-0.07774080336	0.7825480103	0.08892980218	2.161560059	-1.301220059	-1.068860054	-1.055500031	-1.187960029	-1.488610029	0.9437609911	0.7425990105	-1.166229963	0	0.1988420039	-1.31633997	4.13093996	1.190829992	1.611619949	-1.294090033	3.683350086	-0.9234539866	0.9501360059	1.506549954	-0.9544069767	3.287230015	0.4009949863	0.3715350032	0.7867450118	3.341660023	0.1790850013	1.758360028	2.005739927	2.187779903	1.44216001	1.459730029	1.924209952	-1.096029997	-0.9502220154	-1.403439999	-1.322520018	-0.1510200053	0.7220249772	0.2924920022	-0.3270800114	-0.8011919856	0.6103219986	0.6406289935	-0.01903820038	0.1277270019	-0.5079619884	0.6020449996	0.73872298	0.6533859968
214.1119995	0.3262139857	-0.5792210102	-0.2350690067	-0.4304330051	0.04139589891	-0.3182480037	0.5229629874	-0.6681650281	-0.6048989892	0.106784001	-0.4775109887	0.8751630187	0.3101069927	-0.3187530041	0.4011299908	-0.9612320065	0.2656320035	0.3091500103	1.027269959	-0.4652149975	0.2532809973	-0.05817899853	-0.1447730064	0.1603689939	0.3028030097	0.08030279726	0.2744719982	0.3925989866	0.178057	-0.1450259984	0.1581179947	-2.620300055	-2.988260031	0.3532109857	0.5059610009	0.4433389902	0.0961702019	1.690719962	0.2413540035	0.05098589882	0.2018309981	0.4723100066	1.842630029	0.1299780011	0.6514999866	-7.395199776	-8.557700157	-4.527629852	-0.2505129874	0.8302130103	0.2987470031	-0.3029260039	0.1513140053	0.9395040274	-0.5700700283	0	-3.642859936	-0.1447619945	-0.238331005	0.4671449959	-0.02494630031	-0.4104259908	0.1293929964	-0.1465370059	1.343969941	-5.337419987	0.8097760081	3.65425992	0.6347609758	0.9641519785	-1.29708004	2.299180031	-0.2770909965	0.02565130033	-1.415969968	-0.3859309852	0.3493919969	-0.8530690074	0.7478610277	-0.02748860046	0.2316469997	-0.5116599798	-0.0547600016	-3.942100048	-2.107110023	-0.09405940026	-1.610499978	-0.6557139754	0.5055860281	-4.580170155	0.3451350033	4.573850155	3.162879944	1.458760023	3.399470091	0.6994389892
216.0410004	0.4380770028	0.4319339991	-0.2663420141	-0.06165250018	0.09875389934	0.4662910104	-0.03102879971	0.5652350187	-1.18125999	0.6094589829	-0.09895390272	-0.6875060201	0.7464479804	1.407019973	0.6249639988	1.682800055	2.409490108	1.612689972	1.768079996	-0.8307579756	0.7083460093	0.6905189753	1.018610001	1.834400058	0.3422439992	0.5168060064	0.9896469712	0.337191999	1.348430037	2.372200012	0.2565020025	1.614279985	3.369740009	1.317100048	-0.05743759871	0.4046210051	0.5751619935	0.7868980169	1.040590048	1.083629966	-0.104222998	-0.3390269876	1.095420003	-0.6898779869	0.7673509717	-1.198060036	-2.113840103	0.234040007	0.3318980038	8.416660309	1.351430058	0.3799990118	0.2659260035	0.1930039972	0.1811490059	0	-0.5686860085	0.005464360118	0.4781410098	0.524510026	0.3747929931	0.1865639985	1.419270039	1.131649971	0.6406980157	-0.6307299733	1.352020025	1.304530025	-0.2986589968	-0.3942439854	0.4117029905	-0.5707179904	-0.2843419909	-0.5199120045	-0.5344619751	-0.6417809725	-0.5793330073	-0.8310739994	-1.144199967	0.2688310146	-0.1168209985	0.07304529846	0.1833540052	10.73919964	0.06680790335	-0.4540350139	0.1400000006	-1.388820052	0.1630569994	-1.336629987	0.3831830025	0.6475099921	0.991820991	0.3523179889	0.0646661967	0.3640449941
