198.6809998	12.63090038	-1.233999968	5.035459995	-0.1896709949	-0.2660439909	-1.791659951	-0.9650840163	3.778949976	0.1533820033	0.275631994	0	0.8766639829	1.079130054	-0.2955279946	1.442250013	-0.9254469872	2.523169994	1.994410038	46.41519928	0.4532200098	43.10150146	-8.650670052	-0.8334950209	-0.4913550019	-0.8166400194	-0.000351396011	0.8158810139	-0.1861200035	-2.342550039	0.4234139919	2.741149902	-0.5370680094	-0.1474100053	-2.366260052	0	0	1	-1.294819951
200.6100006	4.214419842	1.245249987	0.1842779964	1.552780032	-1.094059944	-0.1497019976	-2.54027009	-1.194000006	-0.8179969788	0.6071559787	0	1.052979946	2.347170115	1.83141005	0.386067003	-2.83378005	-1.581760049	-1.253039956	-0.009431069717	0.3370809853	0.6208509803	-1.270539999	0.4053229988	1.245659947	-0.5729320049	-0.9215450287	2.127549887	0.09703049809	0.4326240122	-0.8681129813	-1.516600013	0.4270719886	-0.6696010232	-2.799079895	0	0	1	-2.33920002
202.5379944	-62.73529816	-1.70799005	0.9224969745	0.2734439969	-0.8180090189	-0.3007650077	-1.309689999	1.261829972	-0.2488459945	0.3849389851	0	-10.10540009	1.102630019	0.2987050116	1.173449993	1.292729974	1.381970048	5.165999889	-0.7866880298	0.7785680294	-1.28531003	0.3553470075	0.7087060213	-1.677039981	-2.631200075	-1.027449965	-3.227689981	-0.1388079971	-0.1530500054	-3.289649963	1.292179942	2.607549906	0.5674080253	-9.957819939	0	0	1	0.1348150074
204.4669952	-4.279260159	-5.463829994	-5.094719887	-3.145750046	-2.219540119	-2.384579897	-3.261100054	12.5880003	6.904329777	0.9866369963	0	-7.573249817	0.7664769888	-0.740474999	0.7489119768	0.7759230137	12.67259979	-1.095729947	-1.491379976	1.307690024	-1.325639963	2.647819996	-0.7883099914	-5.919509888	2.371449947	-0.02824500017	-4.800909996	-5.417540073	0.4825710058	-1.06013	10.60890007	32.38470078	-2.867539883	6.335189819	0	0	1	-6.735089779
206.3959961	-2.587100029	16.3362999	1.469630003	8.978839874	0.2144279927	25.12260056	0.7222800255	4.229040146	-1.489150047	-0.4133319855	0	-7.79350996	-1.40952003	1.688249946	-1.530799985	-89.15679932	5.892459869	-3.479820013	-0.5611510277	-2.847500086	-1.452739954	6.682859898	1.015249968	17.38549995	-0.8570880294	2.569169998	-3.969219923	0.03724370152	-2.378669977	3.298530102	7.750549793	2.235500097	1.377609968	-3.479990005	0	0	1	1.75522995
208.3249969	0.7502819896	2.795830011	-2.893239975	2.520499945	0.1783870012	-2.011369944	-0.01324039977	53.38370132	0.8184639812	3.971410036	0	-2.785510063	0.4324479997	1.463619947	0.710744977	1.029960036	42.26480103	0.6839349866	0.7205330133	3.728149891	0.104941003	3.609210014	15.82460022	5.205979824	0.8966140151	0.05135469884	-1.675590038	-0.4454379976	0.07871329784	-2.490240097	23.0788002	-0.6775500178	3.233860016	-0.2734290063	0	0	1	5.467720032
210.2539978	-5.966380119	-24.55330086	-1.750920057	-12.37090015	3.271719933	0.8894090056	2.331949949	-3.13421011	3.831729889	0.534044981	0	-0.4697490036	0.01312519982	0.3151159883	0.367038995	-0.1823340058	-3.664520025	0.5022360086	0.1366720051	-1.64507997	0.9312049747	2.090850115	1.198989987	-21.52210045	-0.9234259725	-0.3022789955	-0.2972829938	0.657664001	-0.8397020102	-8.819190025	-7.859970093	1.937829971	1.799309969	-2.853600025	0	0	1	2.598619938
212.1829987	-2.515579939	1.202299953	6.606319904	1.262330055	-2.919770002	-1.565590024	-2.884119987	0.6036720276	-0.1027069986	0.486853987	0	4.13079977	1.103819966	9.710180283	1.569980025	1.993350029	0.2034949958	0.4938530028	0.9687790275	-0.4552409947	1.759899974	0.2708649933	1.638489962	1.506850004	0.3342149854	-0.3413339853	2.604110003	-0.5049759746	3.385740042	-11.19449997	0.01752280071	-0.3805989921	1.19828999	-1.389099956	0	0	1	1.396589994
214.1119995	0.6159309745	-0.9738029838	0.5512880087	0.6331980228	-12.15369987	0.1787150055	-19.07239914	-2.863049984	0.754077971	25.72890091	0	-1.076200008	-0.7142390013	0.02012060024	-0.9494140148	-0.2609269917	-1.550259948	0.5717049837	0.03752940148	14.61410046	0.2360810041	20.67560005	-6.811240196	-2.257800102	-0.818656981	-0.04574029893	-0.4438770115	0.4677030146	-0.7482879758	10.76369953	-3.535670042	-0.1022190005	-2.294349909	0.1180260032	0	0	1	-5.588699818
216.0410004	0.4394179881	-23.84009933	0.508318007	-10.27029991	-0.1554120034	-0.3694890141	-0.3187319934	-2.989840031	2.140269995	1.513110042	0	-0.1954099983	-0.04502579942	3.726989985	-0.03263559937	0.1557289958	-2.228149891	0.3455219865	0.1182999983	0.2272080034	0.4104909897	-0.3898540139	-0.3893109858	-47.87730026	12.57190037	-0.1578669995	-0.1153180003	-0.04898510128	0.6625080109	-0.01161750033	-2.656430006	-0.04845109954	1.295850039	-48.49919891	0	0	1	1.591689944
217.9700012	0.8532119989	-2.037739992	-0.461488992	-1.095600009	0.3854680061	1.042000055	-0.1239940003	-0.04430169985	-0.7604820132	0.4611470103	0	-4.383470058	0.6212890148	-0.8122040033	0.5856199861	0.2391069978	0.4426470101	0.3212740123	0.4631470144	0.0006800009869	0.5443699956	-0.1398690045	0.040922001	-0.8663460016	-0.8525360227	0.4514859915	-2.093719959	-0.1139829978	0.519873023	-0.8902699947	0.5588470101	-2.847879887	1.031370044	-2.03730011	0	0	1	1.062739968
219.8990021	-0.06501589715	0.4443970025	-0.07502380013	0.5534020066	-0.2990750074	-1.648630023	-1.066849947	2.712440014	0.0577278994	0.6078010201	0	2.96262002	0.2999530137	-0.3254030049	0.02234789915	-1.261940002	-1.93809998	0.1911759973	1.420459986	-0.404697001	8.614310354e-05	0.2562859952	0.2088129967	1.055430055	-0.1224109977	1.653869987	0.2800909877	-0.6534209847	0.8141890168	-4.434790134	3.295860052	0.4589250088	0.2208410054	-1.389379978	0	0	1	-0.5583189726
221.8280029	-0.2847659886	-1.713400006	-0.1592810005	-0.7186319828	0.4344609976	-0.421348989	0.7145609856	2.439769983	0.6004840136	0.3898580074	0	2.978990078	1.527549982	0.8290529847	0.6000170112	-8.269669533	-0.160303995	0.6315600276	-5.368859768	1.14594996	-0.8133000135	0.380133003	-0.116485998	-0.1417440027	0.04013039917	-1.649870038	0.9973199964	0.07768259943	-1.300940037	0.6899219751	3.500040054	0.5114700198	-0.6756849885	-2.238199949	0	0	1	-2.351370096
223.7570038	0.5777689815	-12.42010021	0.2651030123	-15.92660046	-0.05121500045	1.553689957	0.1891240031	0.7997890115	0.1380710006	1.436360002	0	3.433409929	33.76850128	-1.171800017	-0.6212810278	0.9420999885	-2.480469942	0.02365390025	0.114846997	-0.5326420069	0.2688010037	0.3363499939	0.5791350007	20.5163002	-0.9584410191	6.497910023	1.346480012	0.2937920094	0.07857950032	0.6457080245	-9.407850266	0.007365819998	0.6610609889	-1.075039983	0	0	1	0.3221220076
225.6860046	0.02118040062	-0.6296240091	-0.09873790294	-0.405768007	0.165693	0.9189689755	0.3323720098	-0.476274997	-2.329410076	-0.4899779856	0	9.692529678	-21.47629929	3.731100082	-10.74530029	0.771781981	0.3346109986	-0.2730279863	0.2725729942	-0.3459289968	0.2167070061	0.01771330088	0.610435009	0.2532089949	-0.2665170133	-1.587440014	7.30948019	-0.962158978	0.7410690188	1.466860056	1.435760021	-0.03995019943	0.7656189799	-2.962260008	0	0	1	0.5312370062
227.6150055	-0.5988739729	-0.02184719965	0.9861130118	0.005763030145	-0.05602709949	-0.03187010065	0.2335110009	3.165580034	1.912019968	-0.1979880035	0	0.4886820018	-1.73921001	-1.493610024	-0.7768999934	-0.3570350111	9.867580414	-0.6647189856	-3.43727994	-0.1092870012	0.3884840012	-0.2718139887	0.5770940185	0.2050029933	0.8543890119	-0.9946389794	-0.5076850057	0.002042300068	0.0785446018	6.026780128	13.92920017	0.2314350009	0.7976139784	-6.213980198	0	0	1	0.5952280164
229.5440063	-1.488260031	1.090880036	-0.9046099782	0.6752390265	0.3603169918	9.977629662	0.4698039889	1.701830029	-0.4351190031	-0.5372149944	0	2.284440041	0.5934969783	3.270639896	-0.3532449901	-0.7109439969	3.206409931	0.2330919951	-0.2607730031	0.1885370016	1.008290052	3.075989962	-1.533149958	0.9422490001	0.4342840016	-0.1228270009	-0.523375988	-0.1235869974	0.3547010124	3.152909994	3.13567996	0.2114190012	-0.6710159779	0.2827799916	0	0	1	-2.342030048
